ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG,commoditycode,PieceCt,ActualWeightUOM,RatedWeightUOM,DestSvcCenter,destSvcCenterCountry,DestTariffPt,OriginSvcCenter,OriginSvcCenterCountry,originTariffPt,CustomStdWidth,CustomStdHeight,CustomStdLength
7,2015,9,17,CNTRL,HOU,20,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,20
7,2015,9,17,CNTRL,SFO,13,MS,2,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2015,9,18,CNTRL,CKG,9,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,33,56
7,2015,9,18,CNTRL,CKG,14,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,9,18,CNTRL,CKG,31,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,9,18,CNTRL,CKG,31,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,52,46,77
7,2015,9,18,CNTRL,CKG,35,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,60,47,100
7,2015,9,18,CNTRL,CKG,61,94KZ,20,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,46,120
7,2015,9,18,CNTRL,CKG,89,94KZ,30,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2015,9,18,CNTRL,CKG,558,5589,2,KG,KG,LIM,PE,LIM,CKG,CN,CKG,100,114,120
7,2015,10,3,CNTRL,SJU,22888,MS,23,LB,LB,SDF,US,SDF,SJU,US,SJU,40,43.9,46.4
7,2015,10,17,CNTRL,HOU,2,MS,1,LB,LB,YUL,CA,YUL,HOU,US,HOU,12,1,14
7,2015,10,17,CNTRL,HOU,2,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,12,1,14
7,2015,10,17,CNTRL,HOU,20,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,20
7,2015,10,17,CNTRL,SFO,7,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2015,10,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,10,18,CNTRL,CKG,15,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,52,46,77
7,2015,10,18,CNTRL,CKG,32,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,60,47,100
7,2015,10,18,CNTRL,CKG,34,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,10,18,CNTRL,CKG,61,94KZ,20,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,46,120
7,2015,10,18,CNTRL,CKG,384,94KZ,144,KG,KG,PHX,US,PHX,CKG,CN,CKG,1,1,1
7,2015,10,18,CNTRL,CKG,384,94KZ,144,KG,KG,PHX,US,PHX,CKG,CN,CKG,100,104,120
7,2015,10,18,CNTRL,KUB,7,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
7,2015,10,18,CNTRL,KUB,2965,94KZ,200,LB,KG,IND,US,IND,KUB,CN,KUB,1,1,1
7,2015,11,3,CNTRL,MEM,5097,MS,8,LB,KG,FLL,US,MIA,MEM,US,MEM,42,56,47
7,2015,11,3,CNTRL,MIA,1049,92QW,8,KG,KG,VCP,BR,VCP,MIA,US,MIA,42,56,47
7,2015,11,3,CNTRL,SJU,21239,MS,21,LB,LB,SDF,US,SDF,SJU,US,SJU,40,44.5,46.4
7,2015,11,4,CNTRL,SIN,39,62NZ,1,KG,KG,AMS,NL,AMS,SIN,SG,SIN,80,75,120
7,2015,11,5,CNTRL,AMS,2060,83SA,24,KG,KG,SDF,US,SDF,AMS,NL,AMS,100,158,120
7,2015,11,5,CNTRL,SHE,3000,GT36,5,KG,KG,PEK,CN,PEK,SHE,CN,SHE,40,30,50
7,2015,11,9,CNTRL,SGN,14658,OFN,42,KG,NULL,ATL,US,ATL,SGN,VN,SGN,0,0,0
7,2015,11,17,CNTRL,HOU,4,MS,1,LB,LB,YVR,CA,YVR,HOU,US,HOU,12,12,14
7,2015,11,17,CNTRL,HOU,7,MS,1,LB,LB,YVR,CA,YVR,HOU,US,HOU,12,12,14
7,2015,11,17,CNTRL,HOU,18,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,20
7,2015,11,17,CNTRL,SFO,4,MS,1,LB,LB,YYC,CA,YYC,SFO,US,SFO,7,9,5
7,2015,11,18,CNTRL,CKG,1,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,5,28,24
7,2015,11,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,8,26,49
7,2015,11,18,CNTRL,CKG,5,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,29,47
7,2015,11,18,CNTRL,CKG,18,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,52,47,77
7,2015,11,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
7,2015,12,4,CNTRL,MTY,10650,ECN,30,KG,KG,RIC,US,RIC,MTY,MX,MTY,122,120,102
7,2015,12,17,CNTRL,HOU,2,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,10,2,14
7,2015,12,17,CNTRL,HOU,2,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,12,1,14
7,2015,12,17,CNTRL,HOU,7,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,11,11,14
7,2015,12,17,CNTRL,HOU,9,MS,1,LB,LB,YVR,CA,YVR,HOU,US,HOU,12,12,14
7,2015,12,17,CNTRL,SFO,4,MS,1,LB,LB,YYC,CA,YYC,SFO,US,SFO,7,9,5
7,2015,12,17,CNTRL,SFO,9,MS,2,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2015,12,18,CNTRL,CKG,5,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,29,47
7,2015,12,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,12,18,CNTRL,CKG,9,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,33,55
7,2015,12,18,CNTRL,CKG,18,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,12,18,CNTRL,CKG,21,94KZ,6,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,12,18,CNTRL,CKG,29,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2015,12,18,CNTRL,CKG,59,94KZ,20,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,46,120
7,2015,12,18,CNTRL,CKG,59,94KZ,20,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,100,46,120
7,2015,12,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,21,27,30
7,2016,1,5,CNTRL,AMS,1,83SA,1,KG,KG,PEK,CN,PEK,AMS,NL,AMS,14,33,27
7,2016,1,7,CNTRL,TSN,68,ECN,6,KG,KG,BUD,HU,BUD,TSN,CN,TSN,19,11,18
7,2016,1,9,CNTRL,BOS,3293,OFN,11,KG,,GLA,GB,LBA,BOS,US,BOS,0,0,0
7,2016,1,18,CNTRL,CKG,5,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,29,47
7,2016,1,18,CNTRL,CKG,12,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,1,18,CNTRL,CKG,15,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,1,18,CNTRL,CKG,28,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,1,18,CNTRL,CKG,30,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,1,18,CNTRL,CKG,32,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,1,18,CNTRL,HKG,1,62GQ,1,KG,KG,MIA,US,MIA,HKG,HK,HKG,21,27,30
7,2016,1,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,21,27,30
7,2016,2,5,CNTRL,SIN,1,83SA,1,KG,KG,SYD,AU,SYD,SIN,SG,SIN,20,31,20
7,2016,2,17,CNTRL,HOU,11,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,20
7,2016,2,17,CNTRL,HOU,35,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,20,14,24
7,2016,2,17,CNTRL,SFO,2,MS,1,LB,LB,YYC,CA,YYC,SFO,US,SFO,7,9,5
7,2016,2,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,8,26,44
7,2016,2,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,31,24,43
7,2016,2,18,CNTRL,CKG,4,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,12,34,46
7,2016,2,18,CNTRL,CKG,14,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,CKG,31,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,52,46,77
7,2016,2,18,CNTRL,CKG,36,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,CKG,44,94KZ,15,KG,KG,ATL,US,ATL,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,CKG,44,94KZ,15,KG,KG,ATL,US,ATL,CKG,CN,CKG,100,46,120
7,2016,2,18,CNTRL,CKG,45,94KZ,15,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,CKG,46,94KZ,15,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,2,18,CNTRL,KUB,5,94KZ,1,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,8,31,60
7,2016,2,18,CNTRL,KUB,9,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
7,2016,2,18,CNTRL,KUB,12,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
7,2016,3,3,CNTRL,SJU,23887,MS,25,LB,LB,RFD,US,RFD,SJU,US,SJU,40,48,48
7,2016,3,5,CNTRL,SIN,1,83SA,1,KG,KG,SYD,AU,SYD,SIN,SG,SIN,20,31,20
7,2016,3,7,CNTRL,PHX,4,5553,1,LB,KG,PRG,CZ,PRG,PHX,US,PHX,10,5,10
7,2016,3,9,CNTRL,DLC,10332,OFN,40,KG,,LAX,US,LAX,DLC,CN,DLC,0,0,0
7,2016,3,9,CNTRL,DLC,10612,OFN,40,KG,,LAX,US,LAX,DLC,CN,DLC,0,0,0
7,2016,3,9,CNTRL,SEL,10051,OFN,960,KG,,LAX,US,ONT,SEL,KR,SEL,0,0,0
7,2016,3,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,11,11,14
7,2016,3,17,CNTRL,HOU,3,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,18
7,2016,3,17,CNTRL,HOU,4,MS,1,LB,LB,YYZ,CA,YYZ,HOU,US,HOU,12,12,14
7,2016,3,17,CNTRL,SFO,9,MS,2,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2016,3,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,7,33,51
7,2016,3,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,8,29,47
7,2016,3,18,CNTRL,CKG,4,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,13,31,41
7,2016,3,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,11,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,11,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,33,51
7,2016,3,18,CNTRL,CKG,18,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,29,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,30,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,31,94KZ,10,KG,KG,MSP,US,MSP,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,CKG,88,94KZ,30,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,3,18,CNTRL,HKG,1,55GX,1,KG,KG,VCP,BR,VCP,HKG,HK,HKG,21,27,30
7,2016,3,18,CNTRL,HKG,1,62GQ,1,KG,KG,MIA,US,MIA,HKG,HK,HKG,21,27,30
7,2016,3,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,21,27,30
7,2016,3,18,CNTRL,KUB,31,94KZ,5,KG,KG,ONT,US,ONT,KUB,CN,KUB,1,1,1
7,2016,4,5,CNTRL,POU,12831,GCR,2,LB,KG,SHE,CN,SHE,POU,US,POU,21,48,29
7,2016,4,5,CNTRL,POU,12831,GCR,2,LB,KG,SHE,CN,SHE,POU,US,POU,75,98,64
7,2016,4,5,CNTRL,SHE,92,83SA,2,KG,KG,STR,DE,STR,SHE,CN,SHE,25,21,35
7,2016,4,5,CNTRL,SHE,92,83SA,2,KG,KG,STR,DE,STR,SHE,CN,SHE,105,130,73
7,2016,4,17,CNTRL,HOU,1,MS,1,KG,LB,YUL,CA,YUL,HOU,US,HOU,12,12,14
7,2016,4,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,11,11,14
7,2016,4,17,CNTRL,HOU,2,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,16,12,20
7,2016,4,17,CNTRL,HOU,6,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,20,14,24
7,2016,4,17,CNTRL,SFO,7,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2016,4,17,CNTRL,SFO,31,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
7,2016,4,18,CNTRL,CKG,6,94KZ,2,KG,KG,YVR,CA,YVR,CKG,CN,CKG,15,33,55
7,2016,4,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,32,52
7,2016,4,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,29,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,29,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,53,46,85
7,2016,4,18,CNTRL,CKG,32,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,53,46,85
7,2016,4,18,CNTRL,CKG,34,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,50,75,53
7,2016,4,18,CNTRL,CKG,35,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,40,94KZ,15,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,146,94KZ,10,LB,KG,POU,US,POU,CKG,CN,CKG,53,72,50
7,2016,4,18,CNTRL,CKG,519,94KZ,250,KG,KG,LAS,US,LAS,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,519,94KZ,250,KG,KG,LAS,US,LAS,CKG,CN,CKG,100,118,120
7,2016,4,18,CNTRL,CKG,520,94KZ,250,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,4,18,CNTRL,CKG,520,94KZ,250,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,118,120
7,2016,5,3,CNTRL,ONT,2,MS,1,LB,,MIA,US,MIA,ONT,US,ONT,9,1,12
7,2016,5,9,CNTRL,DLC,10612,OFN,40,KG,,LAX,US,LAX,DLC,CN,DLC,0,0,0
7,2016,5,9,CNTRL,SGN,12478,OFN,42,KG,,LAX,US,LAX,SGN,VN,SGN,0,0,0
7,2016,5,17,CNTRL,HOU,2,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,12,12,14
7,2016,5,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,32,52
7,2016,5,18,CNTRL,CKG,12,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,13,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,27,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,50,72,53
7,2016,5,18,CNTRL,CKG,28,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,53,46,85
7,2016,5,18,CNTRL,CKG,28,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,28,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,46,85
7,2016,5,18,CNTRL,CKG,30,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,31,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,39,94KZ,15,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,63,94KZ,25,KG,KG,CLT,US,CLT,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,621,94KZ,250,KG,KG,OMA,US,OMA,CKG,CN,CKG,1,1,1
7,2016,5,18,CNTRL,CKG,621,94KZ,250,KG,KG,OMA,US,OMA,CKG,CN,CKG,100,104,120
7,2016,6,9,CNTRL,DLC,9460,OFN,40,KG,,LAX,US,LAX,DLC,CN,DLC,0,0,0
7,2016,6,9,CNTRL,LAX,4662,OFN,9,KG,,TYO,JP,TYO,LAX,US,LAX,0,0,0
7,2016,6,17,CNTRL,ELP,62,MS,6,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,3,3,3
7,2016,6,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,11,11,14
7,2016,6,17,CNTRL,HOU,1,MS,2,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,8,1,12
7,2016,6,18,CNTRL,CKG,7,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
7,2016,6,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,14,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,27,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,28,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,46,85
7,2016,6,18,CNTRL,CKG,32,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,47,85
7,2016,6,18,CNTRL,CKG,33,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,34,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,940,94KZ,300,KG,KG,CVG,US,CVG,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,3990,94KZ,300,LB,KG,SEA,US,SEA,CKG,CN,CKG,1,1,1
7,2016,6,18,CNTRL,CKG,3990,94KZ,300,LB,KG,SEA,US,SEA,CKG,CN,CKG,53,72,85
7,2016,6,18,CNTRL,CKG,3990,94KZ,300,LB,KG,SEA,US,SEA,CKG,CN,CKG,100,104,120
7,2016,6,18,CNTRL,HKG,1,55GX,1,KG,KG,VCP,BR,VCP,HKG,HK,HKG,20,27,30
7,2016,6,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYC,CA,YYC,HKG,HK,HKG,20,27,30
7,2016,7,3,CNTRL,MIA,773,92QW,7,KG,KG,VCP,BR,VCP,MIA,US,MIA,42,34,50
7,2016,7,7,CNTRL,MKC,4,5553,1,LB,KG,MEB,AU,MEB,MKC,US,MKC,13,20,13
7,2016,7,17,CNTRL,ELP,51,MS,2,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,3,3,3
7,2016,7,17,CNTRL,HOU,1,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,12,1,14
7,2016,7,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,14,12,16
7,2016,7,17,CNTRL,HOU,3,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,12,12,14
7,2016,7,18,CNTRL,CKG,3,94KZ,1,KG,KG,YVR,CA,YVR,CKG,CN,CKG,7,32,47
7,2016,7,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
7,2016,7,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,9,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,30,32,47
7,2016,7,18,CNTRL,CKG,13,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,37,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,108,44CI,12,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,108,44CI,12,KG,KG,ONT,US,ONT,CKG,CN,CKG,100,119,120
7,2016,7,18,CNTRL,CKG,114,44CI,12,KG,KG,ONT,US,ONT,CKG,CN,CKG,100,119,120
7,2016,7,18,CNTRL,CKG,225,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,225,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,100,153,120
7,2016,7,18,CNTRL,CKG,622,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,622,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,100,66,120
7,2016,7,18,CNTRL,CKG,622,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,100,118,120
7,2016,7,18,CNTRL,CKG,627,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,627,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,100,66,120
7,2016,7,18,CNTRL,CKG,627,94KZ,300,KG,KG,CLT,US,CLT,CKG,CN,CKG,100,118,120
7,2016,7,18,CNTRL,CKG,904,94KZ,76,LB,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
7,2016,7,18,CNTRL,CKG,904,94KZ,76,LB,KG,ONT,US,ONT,CKG,CN,CKG,100,102,120
7,2016,7,18,CNTRL,TUL,22,MS,1,LB,LB,BNA,US,BNA,TUL,US,TUL,12,3,20
7,2016,8,17,CNTRL,HOU,1,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,11,11,14
7,2016,8,17,CNTRL,HOU,1,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,12,1,15
7,2016,8,17,CNTRL,HOU,6,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
7,2016,8,18,CNTRL,CKG,3,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,7,32,47
7,2016,8,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,7,29,47
7,2016,8,18,CNTRL,CKG,5,5589,1,KG,KG,BOG,CO,BOG,CKG,CN,CKG,15,32,47
7,2016,8,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,32,47
7,2016,8,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
7,2016,8,18,CNTRL,CKG,13,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,30,33,51
7,2016,8,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,8,18,CNTRL,CKG,17,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,8,18,CNTRL,CKG,20,94KZ,6,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,8,18,CNTRL,CKG,46,94KZ,15,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
7,2016,8,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
7,2016,8,18,CNTRL,KUB,6,94KZ,1,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,36,13,48
7,2016,8,18,CNTRL,KUB,8,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
7,2016,9,17,CNTRL,ELP,2,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,9,3,10
7,2016,9,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,12,12,14
7,2016,9,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
7,2016,9,18,CNTRL,CKG,7,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,33,51
7,2016,9,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
7,2016,9,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYC,CA,YYC,CKG,CN,CKG,1,1,1
7,2016,9,18,CNTRL,CKG,13,94KZ,5,KG,KG,YHZ,CA,YHZ,CKG,CN,CKG,1,1,1
