ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
7,2014,10,7,CNTRL,PHX,20
36,2014,11,17,CNTRL,HOU,1
7,2017,9,5,CNTRL,SIN,3
9,2015,10,17,CNTRL,HOU,26
183,2016,10,17,CNTRL,HOU,1
16,2015,10,17,CNTRL,HOU,24
14,2018,2,18,CNTRL,CKG,38
17,2014,10,18,CNTRL,CKG,47
11,2017,9,18,CNTRL,CKG,88
10,2015,8,5,CNTRL,AMS,3
7,2016,1,5,CNTRL,SIN,7
38,2014,11,17,CNTRL,SFO,7
21,2015,8,18,CNTRL,HKG,2
9,2017,8,18,CNTRL,CKG,142
18,2014,11,18,CNTRL,CKG,92
32,2015,4,17,CNTRL,HOU,13
9,2015,4,17,CNTRL,SFO,31
7,2017,7,8,CNTRL,ORD,408
77,2014,9,17,CNTRL,HOU,4
24,2015,4,17,CNTRL,HKG,1
16,2016,4,18,CNTRL,CKG,267
39,2015,4,5,CNTRL,SIN,1
27,2017,3,5,CNTRL,SIN,1
18,2016,8,17,CNTRL,ELP,62
8,2016,6,17,CNTRL,ELP,227
62,2014,10,17,CNTRL,SFO,4
10,2015,1,7,CNTRL,YYZ,22
10,2016,11,17,CNTRL,ELP,196
7,2016,6,18,CNTRL,CKG,214
10,2017,1,17,CNTRL,SFO,7
8,2016,2,18,CNTRL,HKG,6
12,2014,10,18,CNTRL,CKG,2723
29,2017,1,18,CNTRL,HKG,2
7,2017,8,17,CNTRL,HOU,25
29,2017,11,18,CNTRL,CKG,65
12,2017,6,17,CNTRL,ELP,46
8,2015,5,18,CNTRL,CKG,119
11,2015,5,17,CNTRL,HOU,20
34,2016,2,17,CNTRL,HOU,13
8,2016,5,7,CNTRL,PHX,2
44,2017,1,17,CNTRL,ELP,2
8,2016,8,9,CNTRL,SGN,12478
9,2015,10,5,CNTRL,SIN,5
17,2014,9,18,CNTRL,CKG,91
18,2015,7,5,CNTRL,SHE,3000
7,2015,10,18,CNTRL,CKG,134
22,2015,6,17,CNTRL,HOU,33
12,2016,4,18,CNTRL,CKG,101
9,2014,12,3,CNTRL,ONT,15
20,2018,1,18,CNTRL,KUB,39
42,2017,7,17,CNTRL,ELP,9
26,2018,1,17,CNTRL,HOU,4
111,2016,6,17,CNTRL,SFO,2
20,2017,9,17,CNTRL,HOU,5
12,2014,8,7,CNTRL,ELP,4
13,2015,2,18,CNTRL,KUB,12
7,2016,1,5,CNTRL,AMS,4
8,2016,4,17,CNTRL,SIN,1
18,2017,12,18,CNTRL,CKG,118
109,2015,3,17,CNTRL,SFO,2
9,2017,3,18,CNTRL,CKG,167
9,2014,11,18,CNTRL,CKG,116
56,2017,3,18,CNTRL,CKG,28
9,2017,3,5,CNTRL,SHE,200
38,2017,9,18,CNTRL,HKG,1
8,2017,7,18,CNTRL,CKG,141
8,2016,2,18,CNTRL,ELP,90
21,2017,10,18,CNTRL,CKG,87
7,2016,11,8,CNTRL,ORD,198
8,2017,3,17,CNTRL,HOU,25
9,2016,8,17,CNTRL,ELP,79
51,2017,8,17,CNTRL,ELP,7
22,2017,4,18,CNTRL,CKG,41
14,2017,6,5,CNTRL,SIN,4
16,2017,1,17,CNTRL,ELP,55
13,2014,12,17,CNTRL,SFO,13
13,2016,11,17,CNTRL,ELP,57
8,2016,9,17,CNTRL,ELP,53
7,2014,9,5,CNTRL,AMS,66
24,2014,12,18,CNTRL,KUB,35
7,2017,3,17,CNTRL,ELP,46
10,2014,11,17,CNTRL,SIN,1
9,2017,3,17,CNTRL,ELP,176
7,2017,11,5,CNTRL,SIN,5
8,2015,5,18,CNTRL,CKG,603
9,2016,5,17,CNTRL,ELP,187
9,2018,2,5,CNTRL,SDF,611
8,2017,6,17,CNTRL,SFO,2
36,2016,4,17,CNTRL,HOU,6
34,2017,11,18,CNTRL,CKG,51
29,2016,6,18,CNTRL,CKG,64
9,2015,9,17,CNTRL,HOU,51
17,2017,6,18,CNTRL,KUB,12
7,2017,4,18,CNTRL,CKG,110
9,2014,9,18,CNTRL,CKG,176
14,2015,6,17,CNTRL,HOU,20
8,2018,1,18,CNTRL,CKG,186
10,2014,9,3,CNTRL,ONT,24
12,2014,11,5,CNTRL,SDF,496
7,2018,1,18,CNTRL,CKG,264
10,2016,12,18,CNTRL,CKG,659
7,2016,6,18,CNTRL,CKG,441
16,2015,7,7,CNTRL,SAN,331
7,2014,10,18,CNTRL,KUB,72
20,2017,4,17,CNTRL,ELP,66
7,2015,5,8,CNTRL,ORD,441
9,2015,8,17,CNTRL,HOU,33
18,2016,2,17,CNTRL,HOU,31
11,2014,12,3,CNTRL,STL,14462
17,2015,6,17,CNTRL,HOU,1
20,2015,7,5,CNTRL,AMS,1
7,2016,10,5,CNTRL,SDF,569
45,2017,6,17,CNTRL,ELP,4
17,2017,6,17,CNTRL,ELP,18
63,2017,3,17,CNTRL,HOU,3
7,2017,10,18,CNTRL,KUB,12
8,2015,8,3,CNTRL,ONT,9
7,2016,3,5,CNTRL,AMS,6
9,2016,6,17,CNTRL,ELP,49
9,2014,8,7,CNTRL,SIN,2
8,2016,1,17,CNTRL,HOU,31
27,2015,3,17,CNTRL,HOU,11
12,2014,8,5,CNTRL,AMS,2
14,2016,11,5,CNTRL,SHA,1
11,2017,6,18,CNTRL,CKG,143
14,2014,12,18,CNTRL,CKG,128
14,2017,12,17,CNTRL,HOU,9
17,2016,2,17,CNTRL,HOU,35
7,2016,1,18,CNTRL,KUB,35
12,2017,7,17,CNTRL,ELP,196
8,2017,1,17,CNTRL,ELP,33
11,2016,5,18,CNTRL,CKG,81
11,2015,1,5,CNTRL,SDF,606
7,2018,2,17,CNTRL,HOU,10
10,2016,4,7,CNTRL,PEN,1
7,2017,12,17,CNTRL,ELP,291
8,2014,12,7,CNTRL,SAN,518
8,2017,8,17,CNTRL,ELP,51
19,2016,4,18,CNTRL,CKG,71
12,2017,3,17,CNTRL,ELP,31
8,2016,9,17,CNTRL,ELP,179
7,2017,6,17,CNTRL,ELP,55
8,2017,7,17,CNTRL,ELP,71
8,2017,10,18,CNTRL,CKG,148
14,2017,12,17,CNTRL,SIN,37
13,2014,12,7,CNTRL,SAN,661
7,2016,6,7,CNTRL,TPE,4
81,2018,2,18,CNTRL,CKG,72
13,2017,4,17,CNTRL,ELP,75
8,2017,6,18,CNTRL,CKG,136
17,2017,3,17,CNTRL,ELP,4
42,2015,9,17,CNTRL,HOU,1
10,2015,3,7,CNTRL,TPE,1
14,2015,5,17,CNTRL,HOU,11
11,2014,12,18,CNTRL,KUB,78
10,2016,7,18,CNTRL,CKG,99
10,2017,12,8,CNTRL,SLC,110
9,2014,8,18,CNTRL,SHA,9
44,2017,6,18,CNTRL,CKG,35
19,2018,2,18,CNTRL,CKG,71
44,2015,6,18,CNTRL,CKG,17
9,2015,6,7,CNTRL,SAN,187
9,2015,3,17,CNTRL,HOU,4
18,2017,12,18,CNTRL,KUB,33
9,2016,3,18,CNTRL,CKG,622
8,2014,9,17,CNTRL,SFO,18
18,2016,5,17,CNTRL,ELP,4
8,2017,12,5,CNTRL,SZX,3
11,2017,3,17,CNTRL,ELP,73
11,2015,8,9,CNTRL,SEL,10051
25,2014,11,3,CNTRL,ONT,4
12,2017,4,7,CNTRL,PEN,1
12,2016,6,3,CNTRL,ONT,11
12,2015,10,18,CNTRL,CKG,40
9,2014,12,18,CNTRL,KUB,15
75,2018,1,17,CNTRL,HOU,3
10,2015,8,17,CNTRL,HOU,6
7,2017,6,18,CNTRL,CKG,524
19,2017,2,18,CNTRL,CKG,64
8,2016,1,18,CNTRL,CKG,113
10,2016,3,17,CNTRL,HOU,13
27,2015,2,17,CNTRL,HOU,15
10,2017,8,17,CNTRL,ELP,104
9,2015,12,3,CNTRL,MEM,4
7,2017,6,17,CNTRL,ELP,73
13,2016,6,5,CNTRL,SDF,496
14,2017,3,18,CNTRL,CKG,124
37,2016,3,18,CNTRL,CKG,65
8,2014,10,5,CNTRL,AMS,4
10,2017,11,18,CNTRL,CKG,151
12,2015,7,17,CNTRL,HOU,33
8,2017,7,18,CNTRL,CKG,195
39,2016,10,17,CNTRL,HOU,5
9,2015,6,3,CNTRL,ONT,2
25,2016,12,18,CNTRL,CKG,14
7,2017,4,18,CNTRL,CKG,147
11,2016,10,18,CNTRL,HKG,3
7,2016,6,17,CNTRL,ELP,150
9,2015,2,17,CNTRL,HOU,24
10,2017,5,18,CNTRL,CKG,85
44,2017,8,17,CNTRL,HOU,2
25,2018,1,10,CNTRL,MEX,98037
12,2015,9,18,CNTRL,CKG,79
11,2016,11,18,CNTRL,KUB,17
11,2017,11,17,CNTRL,HOU,10
17,2017,1,5,CNTRL,SIN,1
8,2015,4,7,CNTRL,PRG,3
7,2016,6,9,CNTRL,LAX,4662
8,2015,1,5,CNTRL,SIN,2
8,2016,5,17,CNTRL,HOU,13
9,2015,8,5,CNTRL,SIN,3
34,2015,7,17,CNTRL,HOU,24
19,2015,10,18,CNTRL,CKG,16
9,2017,5,18,CNTRL,CKG,102
7,2016,5,18,CNTRL,CKG,308
7,2014,8,7,CNTRL,SIN,34
7,2016,6,7,CNTRL,TPE,1
15,2017,3,7,CNTRL,TPE,1
7,2014,12,4,CNTRL,MTY,10050
12,2016,11,17,CNTRL,ELP,86
9,2015,1,18,CNTRL,CKG,159
15,2016,10,5,CNTRL,SIN,1
10,2018,2,18,CNTRL,CKG,122
10,2017,10,18,CNTRL,CKG,98
33,2016,4,18,CNTRL,CKG,59
15,2014,12,18,CNTRL,CKG,58
8,2014,9,7,CNTRL,TPE,4
10,2015,8,17,CNTRL,HOU,40
7,2015,4,7,CNTRL,PHX,49
7,2014,11,5,CNTRL,POU,13206
9,2018,2,17,CNTRL,SIN,1
7,2015,3,7,CNTRL,PHX,375
8,2018,1,5,CNTRL,SHA,11
23,2014,8,17,CNTRL,PRG,2
10,2017,3,17,CNTRL,ELP,181
25,2017,6,17,CNTRL,HOU,6
7,2015,12,8,CNTRL,ORD,265
8,2016,8,3,CNTRL,ONT,7
9,2016,8,17,CNTRL,HOU,26
13,2015,2,17,CNTRL,HOU,31
9,2014,11,18,CNTRL,CKG,77
7,2015,9,5,CNTRL,SHE,100
22,2015,7,18,CNTRL,CKG,52
7,2015,8,18,CNTRL,CKG,170
16,2015,6,17,CNTRL,HOU,31
30,2014,10,18,CNTRL,CKG,35
8,2017,8,18,CNTRL,CKG,342
7,2016,4,18,CNTRL,CKG,145
25,2017,5,18,CNTRL,CKG,42
15,2017,8,17,CNTRL,ELP,64
16,2017,7,17,CNTRL,ELP,99
25,2016,9,18,CNTRL,CKG,76
7,2016,6,18,CNTRL,HKG,28
8,2018,1,17,CNTRL,HOU,11
17,2015,12,17,CNTRL,HOU,1
10,2017,11,5,CNTRL,SDF,496
59,2016,8,18,CNTRL,CKG,7
11,2015,6,17,CNTRL,HOU,40
7,2015,3,3,CNTRL,ONT,29
15,2015,2,5,CNTRL,AMS,2
26,2016,11,18,CNTRL,CKG,46
13,2015,12,18,CNTRL,CKG,107
22,2017,6,18,CNTRL,CKG,75
27,2015,11,18,CNTRL,CKG,65
7,2017,8,5,CNTRL,KUB,25
7,2016,5,3,CNTRL,ONT,15
8,2014,8,3,CNTRL,MIA,1
9,2016,4,17,CNTRL,HOU,14
11,2016,3,17,CNTRL,HOU,2
7,2016,3,18,CNTRL,CKG,198
29,2017,2,17,CNTRL,ELP,51
12,2017,8,17,CNTRL,ELP,79
21,2014,10,18,CNTRL,CKG,18
7,2018,1,17,CNTRL,SFO,4
22,2017,6,17,CNTRL,ELP,33
12,2016,6,3,CNTRL,ONT,15
29,2016,12,5,CNTRL,SHA,4
18,2015,7,18,CNTRL,KUB,29
10,2015,3,18,CNTRL,CKG,24
16,2014,12,18,CNTRL,CKG,182
15,2015,11,18,CNTRL,CKG,78
37,2016,1,17,CNTRL,HOU,2
15,2015,10,18,CNTRL,CKG,77
20,2015,10,5,CNTRL,SDF,496
24,2017,9,18,CNTRL,CKG,58
19,2017,5,17,CNTRL,ELP,77
13,2017,3,17,CNTRL,ELP,75
10,2016,8,17,CNTRL,ELP,64
7,2014,10,18,CNTRL,KUB,49
7,2015,4,7,CNTRL,PHX,9
17,2015,5,3,CNTRL,STL,13605
14,2014,12,18,CNTRL,CKG,145
19,2016,7,17,CNTRL,ELP,60
7,2014,8,7,CNTRL,PEN,2
7,2017,2,17,CNTRL,ELP,181
8,2016,12,18,CNTRL,KUB,56
44,2015,3,17,CNTRL,HOU,9
9,2015,7,7,CNTRL,BUF,2756
11,2016,2,18,CNTRL,CKG,154
11,2015,1,17,CNTRL,HOU,154
121,2016,7,17,CNTRL,SFO,2
8,2016,12,17,CNTRL,ELP,201
10,2014,10,3,CNTRL,ONT,11
13,2016,7,18,CNTRL,CKG,15
13,2016,11,18,CNTRL,CKG,67
16,2015,3,18,CNTRL,CKG,112
7,2016,10,17,CNTRL,ELP,229
46,2017,5,18,CNTRL,CKG,37
14,2016,9,17,CNTRL,ELP,49
8,2015,4,7,CNTRL,PHX,106
11,2014,11,5,CNTRL,AMS,6
109,2017,1,17,CNTRL,SFO,2
8,2014,12,17,CNTRL,HOU,35
24,2017,4,5,CNTRL,SHA,4
7,2017,9,18,CNTRL,CKG,158
15,2017,9,18,CNTRL,CKG,108
20,2016,3,18,CNTRL,CKG,10
7,2018,2,5,CNTRL,MIL,240
28,2018,2,18,CNTRL,CKG,44
374,2016,8,18,CNTRL,CKG,3
29,2018,1,5,CNTRL,SIN,1
8,2015,6,18,CNTRL,CKG,172
7,2016,12,5,CNTRL,MIL,240
11,2017,9,5,CNTRL,SZX,1544
7,2014,11,5,CNTRL,AMS,65
8,2015,8,18,CNTRL,KUB,31
34,2016,2,17,CNTRL,SFO,4
13,2014,9,18,CNTRL,CKG,73
16,2015,2,18,CNTRL,CKG,53
34,2014,12,17,CNTRL,HOU,13
136,2015,6,17,CNTRL,SFO,2
7,2017,3,7,CNTRL,YYZ,2
9,2016,4,3,CNTRL,ONT,40
7,2014,12,5,CNTRL,AMS,55
7,2016,4,3,CNTRL,ONT,2
9,2015,2,7,CNTRL,PHX,507
15,2017,4,17,CNTRL,ELP,15
10,2016,8,7,CNTRL,YYZ,2
10,2016,3,7,CNTRL,PHX,9
8,2015,11,17,CNTRL,HOU,35
8,2018,1,7,CNTRL,PEN,3
71,2016,4,18,CNTRL,CKG,31
18,2017,3,7,CNTRL,PHX,2
23,2017,2,18,CNTRL,CKG,45
13,2015,3,18,CNTRL,CKG,13
7,2015,5,18,CNTRL,CKG,125
7,2016,8,5,CNTRL,SDF,745
7,2017,1,17,CNTRL,HOU,11
7,2014,9,18,CNTRL,KUB,80
7,2015,4,7,CNTRL,PEN,4
7,2017,8,7,CNTRL,PEN,4
33,2016,6,18,CNTRL,CKG,45
16,2015,2,17,CNTRL,HOU,26
38,2016,8,18,CNTRL,KUB,4
8,2017,4,17,CNTRL,ELP,31
7,2017,9,18,CNTRL,KUB,26
70,2017,6,18,CNTRL,CKG,2
12,2017,6,18,CNTRL,CKG,497
18,2016,8,17,CNTRL,ELP,60
21,2015,6,18,CNTRL,CKG,78
13,2016,9,18,CNTRL,CKG,89
11,2017,1,17,CNTRL,ELP,201
23,2018,1,18,CNTRL,CKG,60
8,2017,6,17,CNTRL,ELP,99
9,2014,8,17,CNTRL,HOU,33
23,2017,3,17,CNTRL,ELP,55
9,2015,2,3,CNTRL,ONT,2
7,2018,2,18,CNTRL,CKG,77
7,2014,12,7,CNTRL,MKC,11
33,2014,9,17,CNTRL,HOU,2
32,2015,8,18,CNTRL,HKG,1
45,2015,9,18,CNTRL,CKG,61
40,2016,5,17,CNTRL,HOU,7
27,2017,5,17,CNTRL,ELP,31
7,2016,7,17,CNTRL,HOU,4
12,2014,10,17,CNTRL,SFO,31
7,2017,2,17,CNTRL,ELP,130
18,2016,8,5,CNTRL,SHA,4
9,2016,5,18,CNTRL,CKG,144
38,2015,5,17,CNTRL,SFO,4
45,2017,2,18,CNTRL,CKG,2
13,2017,10,17,CNTRL,SIN,35
8,2017,8,5,CNTRL,SIN,2
7,2015,11,17,CNTRL,HOU,73
18,2016,8,5,CNTRL,SHA,2
7,2014,12,5,CNTRL,SDF,573
10,2017,9,18,CNTRL,CKG,111
16,2014,10,18,CNTRL,CKG,89
9,2017,8,17,CNTRL,ELP,49
8,2016,6,17,CNTRL,ELP,170
11,2014,12,18,CNTRL,CKG,171
20,2015,4,5,CNTRL,AMS,1
25,2016,3,17,CNTRL,SFO,7
15,2016,8,17,CNTRL,ELP,55
7,2017,5,17,CNTRL,ELP,168
35,2017,8,5,CNTRL,SIN,2
10,2017,4,17,CNTRL,HOU,31
19,2014,12,7,CNTRL,PHX,2
64,2015,7,18,CNTRL,CKG,6
46,2016,3,17,CNTRL,HOU,2
7,2016,5,17,CNTRL,ELP,267
24,2016,7,5,CNTRL,AMS,2
21,2014,10,17,CNTRL,HOU,15
38,2016,7,18,CNTRL,CKG,41
9,2015,2,17,CNTRL,HOU,231
112,2017,8,17,CNTRL,ELP,2
13,2017,7,3,CNTRL,ONT,1
66,2017,12,18,CNTRL,CKG,35
16,2017,6,17,CNTRL,ELP,187
9,2017,8,18,CNTRL,CKG,132
10,2014,9,7,CNTRL,MKC,7
16,2016,9,17,CNTRL,HOU,7
8,2016,10,17,CNTRL,ELP,75
7,2017,12,18,CNTRL,KUB,68
15,2015,11,18,CNTRL,CKG,68
39,2015,6,18,CNTRL,HKG,2
7,2014,9,5,CNTRL,AMS,33
11,2016,9,17,CNTRL,HOU,13
11,2018,2,18,CNTRL,CKG,99
30,2015,6,17,CNTRL,SIN,1
8,2017,8,18,CNTRL,CKG,194
8,2015,3,5,CNTRL,AMS,40
11,2017,6,18,CNTRL,CKG,115
14,2016,7,7,CNTRL,MKC,4
32,2014,11,17,CNTRL,HOU,9
7,2014,8,18,CNTRL,CKG,147
22,2016,2,17,CNTRL,HOU,18
35,2014,12,18,CNTRL,CKG,17
175,2017,7,17,CNTRL,HOU,1
24,2016,7,18,CNTRL,CKG,65
7,2017,11,18,CNTRL,CKG,172
11,2015,6,17,CNTRL,HOU,132
27,2016,10,18,CNTRL,CKG,44
8,2016,5,17,CNTRL,ELP,183
7,2014,10,7,CNTRL,TPE,1
7,2018,2,18,CNTRL,CKG,102
8,2017,7,17,CNTRL,HOU,25
57,2017,7,17,CNTRL,HOU,3
8,2014,9,8,CNTRL,ORD,165
68,2017,7,18,CNTRL,CKG,37
19,2015,12,17,CNTRL,HOU,15
7,2015,7,7,CNTRL,TPE,1
8,2015,4,18,CNTRL,CKG,169
12,2016,6,17,CNTRL,HOU,9
7,2017,1,7,CNTRL,PHX,4
33,2014,12,5,CNTRL,AMS,1
30,2015,2,17,CNTRL,HOU,1
15,2015,1,7,CNTRL,SAN,661
7,2016,10,17,CNTRL,ELP,11
8,2016,2,7,CNTRL,MKC,4
7,2017,6,3,CNTRL,ONT,1
17,2014,11,17,CNTRL,HOU,2
12,2017,2,18,CNTRL,CKG,121
17,2015,2,18,CNTRL,KUB,26
7,2016,8,18,CNTRL,CKG,138
8,2015,3,7,CNTRL,PEN,1
8,2015,12,18,CNTRL,CKG,180
7,2017,2,18,CNTRL,CKG,150
10,2017,4,7,CNTRL,PEN,2
16,2015,7,3,CNTRL,ONT,15
55,2014,8,18,CNTRL,CKG,3
10,2015,2,18,CNTRL,CKG,43
10,2015,5,17,CNTRL,HKG,1
13,2017,7,18,CNTRL,CKG,117
7,2016,6,7,CNTRL,CTU,10
13,2015,12,3,CNTRL,ONT,15
8,2016,5,17,CNTRL,ELP,220
9,2016,8,17,CNTRL,SIN,2
10,2014,12,5,CNTRL,AMS,5
10,2017,7,17,CNTRL,ELP,157
7,2015,5,9,CNTRL,SGN,14658
7,2016,3,5,CNTRL,SDF,487
7,2015,12,17,CNTRL,SFO,11
11,2014,9,5,CNTRL,AMS,6
26,2017,7,18,CNTRL,CKG,68
22,2017,8,17,CNTRL,ELP,13
12,2017,12,18,CNTRL,CKG,92
7,2015,10,7,CNTRL,TPE,6
22,2014,10,18,CNTRL,CKG,63
7,2015,10,18,CNTRL,CKG,123
8,2015,12,7,CNTRL,YYZ,11
8,2015,5,5,CNTRL,AMS,5
13,2017,12,5,CNTRL,SHA,4
16,2014,8,5,CNTRL,AMS,1
9,2017,5,5,CNTRL,SHA,2
10,2016,11,5,CNTRL,SHA,9
19,2014,9,17,CNTRL,HOU,2
7,2017,5,18,CNTRL,CKG,163
63,2015,6,17,CNTRL,SFO,4
11,2016,4,18,CNTRL,ELP,216
12,2015,11,18,CNTRL,CKG,11
12,2014,10,18,CNTRL,CKG,130
9,2015,8,5,CNTRL,AMS,7
9,2016,6,18,CNTRL,CKG,198
7,2016,8,18,CNTRL,CKG,132
13,2014,10,18,CNTRL,CKG,67
16,2015,9,5,CNTRL,SIN,1
9,2016,4,18,CNTRL,CKG,93
10,2016,8,18,CNTRL,CKG,97
7,2016,6,18,CNTRL,CKG,144
7,2015,12,5,CNTRL,AMS,12
26,2016,5,17,CNTRL,HOU,6
7,2016,2,18,CNTRL,CKG,179
58,2016,9,18,CNTRL,CKG,2
22,2016,6,18,CNTRL,CKG,80
16,2017,7,18,CNTRL,CKG,75
19,2015,3,5,CNTRL,AMS,1
44,2016,1,18,CNTRL,CKG,29
7,2016,5,4,CNTRL,DUB,10
20,2014,9,17,CNTRL,HOU,22
10,2017,10,5,CNTRL,SHA,6
8,2016,9,7,CNTRL,YYZ,9
7,2016,5,3,CNTRL,BOS,4
7,2014,10,5,CNTRL,AMS,9
29,2015,11,17,CNTRL,HOU,1
22,2014,12,18,CNTRL,CKG,51
8,2016,9,18,CNTRL,CKG,20
7,2015,4,17,CNTRL,HOU,46
77,2017,7,18,CNTRL,CKG,32
11,2016,12,17,CNTRL,SFO,4
9,2016,12,17,CNTRL,SFO,15
8,2015,9,17,CNTRL,HOU,22
17,2016,11,5,CNTRL,AMS,2
10,2018,1,5,CNTRL,SHA,13
11,2014,8,17,CNTRL,SIN,1
9,2014,11,7,CNTRL,SAN,661
11,2017,9,18,CNTRL,CKG,86
19,2017,3,17,CNTRL,ELP,71
10,2017,12,7,CNTRL,TPA,46
12,2015,7,18,CNTRL,KUB,74
10,2014,8,18,CNTRL,CKG,47
7,2016,3,18,CNTRL,ELP,93
28,2016,9,17,CNTRL,HOU,5
16,2017,1,17,CNTRL,HOU,13
10,2015,11,17,CNTRL,HKG,1
8,2017,2,17,CNTRL,ELP,29
9,2018,1,18,CNTRL,CKG,85
15,2015,10,17,CNTRL,HOU,18
8,2016,7,3,CNTRL,BOS,4
21,2014,10,17,CNTRL,HOU,1
16,2016,8,18,CNTRL,CKG,102
9,2015,9,18,CNTRL,CKG,40
13,2017,7,18,CNTRL,CKG,210
11,2018,1,5,CNTRL,SDF,44
8,2015,9,18,CNTRL,CKG,154
10,2015,7,17,CNTRL,SFO,9
15,2017,7,17,CNTRL,ELP,60
7,2017,2,7,CNTRL,YYZ,18
10,2018,1,5,CNTRL,SHA,9
10,2016,2,7,CNTRL,TPE,4
10,2017,2,18,CNTRL,CKG,20
9,2015,6,7,CNTRL,PEN,1
13,2018,1,7,CNTRL,TPE,1
33,2016,9,18,CNTRL,CKG,25
14,2014,12,18,CNTRL,CKG,93
30,2016,9,18,CNTRL,CKG,46
8,2015,6,18,CNTRL,CKG,56
10,2016,11,17,CNTRL,SFO,4
10,2017,3,7,CNTRL,CVG,7
7,2017,7,18,CNTRL,CKG,556
7,2017,3,5,CNTRL,SIN,6
9,2017,11,7,CNTRL,ELP,117
8,2015,9,18,CNTRL,CKG,94
18,2017,4,17,CNTRL,ELP,185
23,2015,10,18,CNTRL,CKG,14
26,2018,1,18,CNTRL,CKG,38
7,2016,6,7,CNTRL,PEN,3
7,2014,9,7,CNTRL,SAN,992
9,2016,7,17,CNTRL,ELP,57
41,2017,1,18,CNTRL,CKG,33
13,2014,9,18,CNTRL,CKG,147
13,2014,10,18,CNTRL,CKG,68
8,2015,9,17,CNTRL,BUD,14
42,2017,1,17,CNTRL,ELP,11
29,2014,10,17,CNTRL,HOU,13
8,2017,1,17,CNTRL,HOU,28
9,2014,9,17,CNTRL,HOU,55
41,2017,9,18,CNTRL,CKG,24
10,2017,11,7,CNTRL,PEN,1
7,2017,11,5,CNTRL,AMS,2
9,2017,7,18,CNTRL,CKG,176
8,2017,8,17,CNTRL,ELP,181
12,2015,6,5,CNTRL,AMS,4
8,2016,8,5,CNTRL,PHX,1246
16,2017,11,18,CNTRL,CKG,107
11,2015,8,18,CNTRL,CKG,58
12,2016,3,7,CNTRL,PHX,4
10,2014,10,5,CNTRL,SDF,595
7,2015,6,17,CNTRL,SFO,9
8,2015,10,17,CNTRL,HOU,86
10,2017,2,18,CNTRL,CKG,109
73,2015,3,17,CNTRL,HOU,4
8,2014,9,3,CNTRL,ONT,11
7,2015,2,7,CNTRL,SIN,3
47,2016,6,18,CNTRL,CKG,52
7,2017,4,18,CNTRL,CKG,238
22,2018,2,10,CNTRL,MEX,98037
16,2017,1,17,CNTRL,ELP,187
51,2016,5,18,CNTRL,CKG,31
18,2017,6,17,CNTRL,HOU,5
9,2015,12,5,CNTRL,SHE,96
10,2016,4,4,CNTRL,SIN,39
7,2017,2,17,CNTRL,ELP,88
7,2015,11,18,CNTRL,CKG,147
7,2017,1,18,CNTRL,CKG,178
14,2017,12,7,CNTRL,PEN,1
41,2016,12,17,CNTRL,ELP,11
13,2015,8,17,CNTRL,HOU,18
43,2016,9,18,CNTRL,CKG,36
8,2017,6,17,CNTRL,ELP,159
7,2015,5,7,CNTRL,PEN,1
13,2016,2,17,CNTRL,SFO,11
10,2016,1,18,CNTRL,CKG,87
8,2015,3,18,CNTRL,KUB,38
7,2016,5,5,CNTRL,SIN,3
7,2017,5,17,CNTRL,ELP,51
22,2016,1,18,CNTRL,CKG,59
13,2016,3,18,CNTRL,CKG,243
48,2017,8,18,CNTRL,CKG,46
66,2016,11,18,CNTRL,CKG,30
83,2014,9,17,CNTRL,SFO,2
8,2015,9,18,CNTRL,CKG,215
16,2014,10,7,CNTRL,SAN,331
8,2014,9,17,CNTRL,HOU,209
8,2017,3,5,CNTRL,SDF,485
7,2015,8,7,CNTRL,TPE,6
12,2014,10,18,CNTRL,KUB,29
10,2014,11,17,CNTRL,SFO,13
39,2015,8,17,CNTRL,HOU,7
12,2014,8,17,CNTRL,HOU,15
11,2016,8,17,CNTRL,HOU,15
9,2016,10,17,CNTRL,ELP,183
8,2017,2,18,CNTRL,NKG,291
11,2015,3,18,CNTRL,CKG,43
27,2015,11,18,CNTRL,CKG,75
19,2015,6,17,CNTRL,SFO,7
18,2017,5,18,CNTRL,CKG,19
7,2015,9,18,CNTRL,CKG,101
45,2016,5,18,CNTRL,CKG,40
14,2017,5,8,CNTRL,SLC,77
7,2016,5,7,CNTRL,PEN,1
25,2017,12,18,CNTRL,CKG,91
25,2016,11,18,CNTRL,CKG,53
16,2015,12,5,CNTRL,SDF,606
13,2016,7,5,CNTRL,SIN,1
8,2015,6,3,CNTRL,ONT,97
10,2017,3,8,CNTRL,SLC,77
14,2017,10,5,CNTRL,SHA,10
12,2015,3,18,CNTRL,KUB,24
8,2017,3,17,CNTRL,ELP,209
7,2016,8,5,CNTRL,PHX,1239
12,2017,9,17,CNTRL,HOU,7
15,2015,3,17,CNTRL,HOU,3
9,2017,7,5,CNTRL,SHA,9
8,2017,10,18,CNTRL,CKG,84
7,2015,7,17,CNTRL,HOU,84
26,2014,10,5,CNTRL,AMS,3
134,2015,1,18,CNTRL,CKG,3
7,2015,10,7,CNTRL,PEN,2
22,2017,1,17,CNTRL,HOU,6
7,2014,10,18,CNTRL,KUB,129
8,2017,1,18,CNTRL,CKG,102
19,2014,8,18,CNTRL,KUB,3
