Diff_Time,Stop_Actual_Sequence_Num,Postal_Code,Street_Num,District_Num
0.015899658,22,29575,2723,45
0.050600052,14,6106,69,36
0.154999733,12,21117,10367,33
0.005299568,39,26041,1232,32
0.086099625,25,27610,4531,45
0.056700706,24,45014,5378,49
0.474399567,36,21042,9150,33
0.031599998,36,72802,2301,55
0.039699554,5,18109,923,32
0.158900261,27,93955,925,86
0.045500755,18,45013,756,49
0.003300667,29,78640,5167,12
0.09940052,48,33625,8502,40
0.024100304,51,17044,46,32
0.015800476,36,55118,2008,56
0.07159996,22,59718,2855,76
0.088899612,24,28805,129,45
0.018600464,33,35476,5550,44
0.021399498,19,71913,4043,55
0.032500267,38,42240,4156,49
0.009699821,26,96003,909,86
0.070599556,21,27410,1604,45
0.036399841,48,50501,3043,55
0.018099785,29,91910,20,92
0.069999695,26,44094,36181,64
0.021700859,35,2148,44,36
0.01609993,19,60002,489,46
0.044400215,46,29501,2160,45
0.015500069,18,45213,3250,49
0.034399986,36,93307,2200,86
0.078399658,11,73003,2000,12
0.023399353,41,94954,365,86
0.01060009,4,37405,541,44
0.067000389,33,19711,326,33
0.030499458,23,57401,3828,56
0.084700584,23,48047,34830,64
0.086299896,24,15401,1155,32
0.007499695,37,46176,138,49
0.01499939,30,91730,10730,92
0.124400139,22,35094,8525,44
0.027700424,20,32826,4650,40
0.016699791,18,19525,173,32
0.195899963,3,11208,1155,20
0.043300629,16,32822,6017,40
0.026200294,63,28277,8016,45
0.14109993,42,13039,8072,36
0.091199875,23,41042,7753,49
0.070899963,25,84720,1410,95
0.018899918,12,32223,10991,40
0.082799911,29,35160,222,44
0.142699242,36,70808,3145,44
0.036899567,29,19138,5301,33
0.017499924,45,41071,1697,49
0.041399956,15,43537,3100,64
0.166399956,36,7424,1680,20
0.031700134,37,95642,12030,86
0.063400269,12,40701,104,49
0.085499763,13,32065,901,40
0.048699379,43,34947,5214,40
0.043300629,25,40218,3634,49
0.148601532,83,70809,6725,44
0.051400185,12,70663,541,44
0.038300514,6,28787,7,45
0.034999847,39,77096,4810,12
0.034399986,23,75231,6176,12
0.139499664,28,19701,1015,33
0.154999733,35,94530,3050,86
0.054400444,32,73505,2413,12
0.005300522,24,10994,3502,20
0.035500526,34,95336,1349,86
0.047999382,21,75034,8300,12
0.055000305,17,43614,3015,64
0.238599777,28,1970,440,36
0.143099785,27,42262,200,49
0.036399841,39,37643,1020,44
0.048600197,37,73160,2712,12
0.018300056,43,70508,4409,44
0.040499687,22,53216,4131,56
0.05700016,28,77471,24004,12
0.046099663,27,14141,231,36
0.016399384,39,45231,8537,49
0.030200005,6,11212,1622,20
0.042200089,10,90255,6330,92
0.038900375,38,95648,7945,86
0.078100204,47,64154,8602,55
0.018099785,28,85712,4811,95
0.225800514,29,47150,2924,49
0.0625,46,22180,203,33
0.005299568,42,30606,3700,45
0.298600197,25,6385,167,36
0.006999969,15,35150,41176,44
0.054200172,12,79762,4101,12
0.0668993,16,55337,14017,56
0.034199715,14,11104,4721,20
0.006099701,28,30566,3885,45
0.073599815,35,49424,3424,64
0.057499886,38,23701,4020,32
0.171999931,20,43221,3102,64
0.022699356,47,89148,5130,92
0.150600433,32,18235,1241,32
0.037999153,23,43229,1704,64
0.122499466,29,31093,2929,45
0.007200241,2,7728,3710,20
0.012499809,35,32164,5200,40
0.046700478,21,18431,1199,32
0.061599731,33,90745,214,92
0.021699905,14,43228,3955,64
0.069199562,11,86001,2700,95
0.074800491,27,7013,1006,20
0.062999725,12,81050,7,95
0.005299568,21,24012,4757,32
0.022200584,60,40160,2037,49
0.014699936,10,73128,6300,12
0.012500763,36,21740,17301,33
0.064100266,29,52246,1011,55
0.022000313,22,70570,1723,44
0.084499359,18,46815,6047,49
0.017799377,23,92069,751,92
0.086899757,40,2886,300,36
0.03219986,13,24426,337,32
0.045000076,12,76048,403,12
0.121600151,26,94806,3800,86
0.06139946,71,55129,10150,56
0.095600128,15,92223,1668,92
0.017499924,47,3451,11,36
0.068900108,10,37042,1614,44
0.037800789,41,38804,3895,44
0.046700478,27,45680,294,49
0.106599808,55,2721,153,36
0.039199829,28,32068,1545,40
0.056099892,37,16066,1713,32
0.0333004,20,13790,1,36
0.076399803,69,87402,4601,95
0.016399384,8,90230,6000,92
0.056099892,7,22407,5711,32
0.051600456,21,18052,2653,32
0.034700394,19,46545,6501,49
0.029399872,25,78234,719,12
0.018899918,16,5495,31,36
0.010499954,44,70607,2657,44
0.106399536,25,22911,129,32
0.032500267,29,43213,3733,64
0.012200356,35,95834,3711,86
0.326100349,39,55448,12613,56
0.00799942,25,98391,19585,76
0.088100433,19,60546,7325,46
0.175600052,25,19145,2437,33
0.06499958,41,2122,518,36
0.020799637,23,28697,1819,45
0.060799599,33,23220,1502,32
0.113300323,8,25271,153,32
0.016599655,18,92211,34580,92
0.006699562,33,17331,415,32
0.055900574,56,19134,2539,33
0.025300026,28,41042,4951,49
0.006099701,54,78209,1432,12
0.039999962,35,95993,1070,86
0.030799866,34,44515,5515,64
0.026100159,10,98087,1402,76
0.195300102,20,77024,675,12
0.097499847,45,60462,15864,46
0.011699677,47,77708,5890,12
0.239699364,26,46113,8411,49
0.028400421,22,29229,461,45
0.065899849,10,8902,528,20
0.047999382,27,70810,7770,44
0.000499725,13,6106,69,36
0.106100082,8,25526,270,32
0.096599579,20,95678,920,86
0.018600464,26,7860,15,20
0.072999954,47,6514,2100,36
0.025499344,2,28787,7,45
0.050300598,37,62946,714,49
0.05589962,12,66502,100,55
0.045800209,46,44857,101,64
0.011600494,25,78411,5425,12
0.021699905,23,49525,2107,64
0.048900604,33,74055,12401,12
0.009699821,18,32174,1345,40
0.048600197,17,53901,2830,56
0.052499771,13,46804,4110,49
0.067199707,76,60101,1074,46
0.023300171,42,77079,14622,12
0.049200058,25,75052,2205,12
0.009400368,21,55129,10150,56
0.03030014,35,62095,662,55
0.007500648,13,48205,15405,64
0.027199745,41,59405,1200,76
0.045000076,1,71291,209,44
0.100600243,9,55448,12613,56
0.015799522,9,32034,1782,40
0.131999969,39,15137,1728,32
0.025500298,42,93446,94,86
0.015500069,16,7866,207,20
0.083600044,14,78250,11411,12
0.076900482,27,85226,3111,95
0.035599709,12,36575,7941,44
0.023400307,7,91792,2360,92
0.187800407,40,62002,128,55
0.052499771,39,21222,1519,33
0.034399986,28,98685,910,76
0.057200432,14,93551,1233,92
0.063899994,11,11201,116,20
0.024399757,27,46373,9939,46
0.073299408,39,53215,3266,56
0.024999619,34,32218,13249,40
0.109800339,18,19061,653,33
0.023900032,16,27704,1533,45
0.014399529,56,94530,3050,86
0.005599976,21,17402,2899,32
0.063899994,24,33409,2491,40
0.171899796,53,98499,5700,76
0.009500504,29,98837,1035,76
0.009799957,37,32817,11241,40
0.060899734,29,77471,24004,12
0.022199631,25,93906,1656,86
0.035900116,27,40214,161,49
0.064500809,8,20906,13503,33
0.027799606,29,44720,6795,64
0.049699783,34,75041,2930,12
0.089400291,16,78213,1803,12
0.043600082,22,94805,4200,86
0.106399536,7,91303,6600,92
0.024800301,44,63640,732,55
0.022199631,32,34761,10576,40
0.00949955,26,30121,231,45
0.014100075,42,14622,2255,36
0.018099785,27,98405,3202,76
0.016699791,35,54701,4800,56
0.038399696,15,21236,8200,33
0.006099701,27,78223,3207,12
0.041900635,23,95051,2782,86
0.006099701,34,11375,10727,20
0.036399841,49,46254,4525,49
0.056099892,28,34788,10300,40
0.020500183,9,85029,2815,95
0.009399414,29,85015,1703,95
0.022000313,9,68803,2390,56
0.075600624,28,23228,9085,32
0.063400269,19,90250,5336,92
0.074999809,12,32504,2620,44
0.093400002,12,29720,933,45
0.033900261,28,60651,1520,46
0.113599777,11,85286,1005,95
0.007200241,13,35150,41176,44
0.051600456,26,37841,19850,44
0.037499428,40,71201,2770,44
0.148400307,39,10455,418,20
0.066100121,31,86404,5601,95
0.066099167,143,32839,4670,40
0.023300171,22,33027,16383,40
0.021700859,8,8837,55,20
0.070899963,40,85206,1766,95
0.035599709,25,37934,11142,44
0.032500267,29,14623,620,36
0.047800064,38,30341,1841,45
0.021699905,23,38804,1001,44
0.065900803,27,21842,12641,33
0.023099899,35,60061,700,46
0.071900368,42,33316,1935,40
0.090600014,35,3865,4,36
0.041899681,28,43016,7646,64
0.09869957,40,47250,411,49
0.196099281,15,7047,2100,20
0.059399605,56,61701,1615,46
0.131400108,20,85392,13070,95
0.075300217,31,60101,1074,46
0.035900116,18,29707,10092,45
0.014699936,25,48168,17945,64
0.154399872,15,80920,5620,95
0.022699356,7,19149,2371,33
0.014500618,15,60440,623,46
0.005001068,96,30141,5218,45
0.007499695,73,19148,330,33
0.09280014,28,53216,4125,56
0.021900177,13,32608,2803,40
0.180299759,39,22041,3519,33
0.047999382,19,40356,1020,49
0.007300377,27,61021,218,46
0.097500801,10,46123,10415,49
0.006099701,8,7095,250,20
0.056099892,43,50501,3043,55
0.04750061,30,77505,5859,12
0.084400177,62,76092,1251,12
0.071700096,2,32563,3707,44
0.027199745,20,48390,1721,64
0.015799522,28,92562,25312,92
0.042500496,6,45315,7724,49
0.019800186,26,60110,27,46
0.210599899,20,44118,3582,64
0.041999817,35,8691,146,20
0.078100204,37,95825,3198,86
0.005000114,73,37129,1970,44
0.009699821,25,26508,250,32
0.030900002,19,48638,1770,64
0.018400192,13,18508,40,32
0.016600609,26,98030,26137,76
0.020299911,31,40291,9314,49
0.106999397,33,92243,3451,92
0.075499535,35,77301,1231,12
0.018099785,21,20817,7101,33
0.025899887,47,93637,2180,86
0.0102005,6,29607,700,45
0.008899689,29,24018,4314,32
0.169700623,15,14094,5716,36
0.041399956,17,77587,1618,12
0.033900261,9,46563,2291,49
0.045800209,153,22033,12231,33
0.125599861,26,38125,7539,44
0.034399986,28,75041,2930,12
0.007500648,8,25271,153,32
0.016699791,34,86442,2840,95
0.049200058,25,19136,8930,33
0.033899307,27,93063,2944,92
0.012499809,19,16801,962,32
0.053900719,23,80012,14200,95
0.033899307,38,47715,800,49
0.023900032,46,95834,3645,86
0.01609993,25,78748,9911,12
0.022199631,28,32714,200,40
0.014699936,41,21215,2301,33
0.020600319,24,28339,554,45
0.143899918,29,7950,1711,20
0.019200325,16,49512,5088,64
0.027500153,28,29577,2000,45
0.010000229,28,45251,9582,49
0.085599899,26,24501,3207,32
0.015000343,35,30474,3153,45
0.053600311,47,14845,1623,36
0.013600349,17,32301,1500,40
0.121900558,14,7751,67,20
0.013899803,29,78552,2221,12
0.111399651,18,39110,123,44
0.091400146,26,60714,7201,46
0.010000229,20,74063,430,12
0.01060009,39,34685,326,40
0.073599815,14,21801,2717,33
0.006099701,7,43537,3100,64
0.029700279,32,45238,5072,49
0.022500038,35,43232,3598,64
0.043600082,3,34470,4920,40
0.051699638,40,17111,4640,32
0.092000008,24,44109,3435,64
0.023799896,35,54660,224,56
0.052200317,22,63026,98,55
0.053900719,11,27332,3294,45
0.005299568,33,17601,203,32
0.063399315,31,78238,6301,12
0.083000183,20,33511,1264,40
0.024999619,79,30241,1501,45
0.256999969,10,38671,175,44
0.067500114,15,8050,733,33
0.034500122,45,70726,1113,44
0.019499779,28,38133,2878,44
0.018899918,22,44240,4050,64
0.038100243,25,55442,4190,56
0.031099319,5,75110,3811,12
0.09280014,24,93003,4020,86
0.038900375,28,21093,2137,33
0.01309967,24,94621,8460,86
0.064700127,38,80751,1327,95
0.013400078,16,32534,8948,44
0.014400482,25,79925,6101,12
0.061400414,28,27317,995,45
0.022000313,53,22407,5711,32
0.02670002,33,48025,17708,64
0.098600388,15,48507,3192,64
0.011099815,43,95356,3501,86
0.009699821,42,72653,10,55
0.154399872,24,46240,7255,49
0.034500122,34,80015,17062,95
0.061699867,27,48312,33321,64
0.031299591,13,70068,150,44
0.194399834,6,79912,750,12
0.054400444,48,44708,4328,64
0.014499664,10,67601,4325,55
0.039700508,41,30329,2955,45
0.042500496,30,42001,5101,49
0.025500298,31,21224,7828,33
0.027700424,27,75070,3190,12
0.051100731,50,27577,910,45
0.21159935,42,84041,2038,95
0.021600723,14,99352,2729,76
0.081100464,27,55744,3150,56
0.028900146,10,84120,3630,95
0.121099472,33,98003,31840,76
0.115300179,13,37209,6816,44
0.026199341,49,63640,732,55
0.022799492,42,89145,947,92
0.035900116,16,33021,3251,40
0.081400871,46,35501,1705,44
0.009500504,116,21061,7300,33
0.013599396,9,92592,32195,92
0.14220047,19,53704,54,56
0.098099709,8,78704,500,12
0.006899834,34,92108,1640,92
0.018100739,16,85552,2021,95
0.044199944,31,95482,1214,86
0.051900864,11,93274,1212,86
0.007500648,26,39110,123,44
0.101400375,31,34655,3030,40
0.045599937,47,48341,370,64
0.06870079,31,83607,5205,76
0.038299561,43,72901,2307,55
0.00549984,18,85042,2160,95
0.027500153,10,7036,695,20
0.031999588,30,84041,700,95
0.056900024,46,13090,3873,36
0.028100014,25,23113,15519,32
0.011600494,34,76401,2811,12
0.049799919,48,15904,113,32
0.06139946,23,40601,101,49
0.019200325,19,15146,11,32
0.049699783,29,78501,3300,12
0.014200211,107,90815,1992,92
0.040599823,23,55425,378,56
0.037799835,16,62568,1522,46
0.059700012,6,25271,153,32
0.044099808,37,19610,2733,32
0.020000458,33,28532,537,45
0.003900528,15,11590,1260,20
0.045300484,22,53224,8655,56
0.0625,36,62704,3421,46
0.037000656,17,70535,1609,44
0.028100014,23,33410,3101,40
0.019100189,20,75089,5401,12
0.011099815,24,71753,50,55
0.041699409,15,91792,2360,92
0.115600586,42,6042,1500,36
0.030000687,7,18301,360,32
0.059999466,17,44136,18082,64
0.11439991,6,11215,527,20
0.041999817,30,29406,7250,45
0.082500458,23,21146,543,33
0.045599937,8,60585,12748,46
0.059200287,15,27549,505,45
0.306400299,21,36117,7337,44
0.009700775,22,51106,4400,55
0.010499954,47,32218,1038,40
0.039099693,43,91324,9060,92
0.017000198,11,8096,1750,33
0.02780056,22,77833,103,12
0.032799721,21,30078,1830,45
0.04529953,17,21117,10367,33
0.087500572,53,90280,4181,92
0.039399147,43,61938,122,49
0.04279995,12,23832,7329,32
0.013000488,33,13815,5631,36
0.034100533,25,60085,1515,46
0.055800438,18,43614,3015,64
0.070799828,29,32608,2803,40
0.050199509,35,36303,900,44
0.125499725,13,38128,3854,44
0.053899765,28,75237,3215,12
0.078000069,9,30248,4959,45
0.018600464,26,89139,4150,92
0.022500038,11,21044,10300,33
0.038399696,40,29607,1511,45
0.07859993,33,23113,11633,32
0.033100128,8,73128,6300,12
0.027499199,24,39056,1011,44
0.027000427,28,85044,4802,95
0.045800209,66,36801,3000,44
0.016699791,32,3451,11,36
0.043600082,14,73703,5503,12
0.006100655,24,41042,1168,49
0.067199707,35,57110,5615,56
0.050900459,28,64735,1716,55
0.024699211,33,23456,768,32
0.119400024,3,12804,735,36
0.012800217,14,28277,7856,45
0.047199249,58,12550,1433,20
0.041399956,42,74012,2419,12
0.003600121,37,32922,2711,40
0.047800064,41,75455,2306,12
0.010300636,24,33325,105,40
0.038000107,6,31404,1900,45
0.104800224,36,10467,3455,20
0.096099854,21,66061,295,55
0.024200439,41,91340,801,92
0.064700127,14,29440,1334,45
0.035499573,18,10455,418,20
0.055000305,40,43065,8703,64
0.035200119,20,20164,47010,33
0.033900261,40,95207,915,86
0.093299866,19,4074,200,36
0.007800102,26,38632,2670,44
0.030799866,21,45631,2145,49
0.066699982,55,45133,720,49
0.029699326,33,18202,741,32
0.196900368,14,11706,1675,20
0.012200356,31,85308,7700,95
0.038599968,48,48126,16201,64
0.041399956,34,48309,2532,64
0.042200089,20,52806,3301,55
0.162799835,30,89123,2370,92
0.055000305,17,48187,42645,64
0.027499199,30,76543,2100,12
0.021100044,100,20745,6241,33
0.038000107,55,48185,7044,64
0.042200089,21,67207,11661,55
0.043700218,27,61611,201,46
0.104499817,19,17112,5125,32
0.055600166,31,35810,2250,44
0.029700279,26,61401,2779,46
0.040300369,8,48430,15270,64
0.048900604,31,7424,1680,20
0.019399643,11,2891,143,36
0.045000076,27,75228,9208,12
0.050899506,33,35209,437,44
0.04279995,38,92027,1485,92
0.026599884,17,1906,1277,36
0.015300751,26,54913,4301,56
0.022500992,129,21146,543,33
0.041100502,20,75002,190,12
0.056400299,37,31206,4659,45
0.020000458,37,78217,13909,12
0.076100349,46,11703,1204,20
0.044199944,14,76135,6306,12
0.141399384,9,35903,300,44
0.134699821,19,43138,12906,64
0.033599854,32,91355,24315,92
0.054199219,30,74804,4903,12
0.099200249,77,97305,3815,76
0.057199478,51,14048,3969,36
0.268600464,11,18301,360,32
0.021100044,24,14304,6690,36
0.018600464,123,60106,1141,46
0.083299637,18,78748,9911,12
0.167300224,30,70526,725,44
0.058899879,38,23111,7384,32
0.009700775,65,50158,50,55
0.038000107,6,43228,1605,64
0.013899803,10,35630,366,44
0.031199455,38,28546,375,45
0.021999359,30,1960,300,36
0.013299942,10,85226,3111,95
0.008399963,19,76063,1811,12
0.037500381,24,60619,8546,46
0.006699562,38,60441,16113,46
0.185800552,40,55423,34,56
0.040499687,37,59718,2825,76
0.079200745,31,11772,499,20
0.041700363,8,85382,21391,95
0.024199486,46,50322,11125,55
0.043600082,14,29607,101,45
0.004499435,20,83647,2680,76
0.064100266,36,44146,422,64
0.120299339,49,40207,4404,49
0.616600037,32,10001,1282,20
0.04640007,26,79606,4310,12
0.007800102,20,2032,108,36
0.191200256,18,29150,1271,45
0.054999352,29,1129,1702,36
0.012500763,18,38019,1603,44
0.031099319,41,76542,2600,12
0.035300255,8,47803,2167,49
0.021400452,34,25389,3000,32
0.015000343,10,7002,205,20
0.094199181,18,52761,3414,55
0.015600204,30,90041,2700,92
0.020600319,14,37066,1025,44
0.018699646,14,61021,218,46
0.033100128,34,44312,790,64
0.0916996,9,89406,2163,86
0.050499916,29,33135,2968,40
0.071700096,17,27203,1220,45
0.108600616,29,15017,1025,32
0.026699066,31,29550,1211,45
0.018899918,28,95757,9688,86
0.086999893,53,2122,518,36
0.036699295,16,25504,3010,32
0.024200439,32,15241,301,32
0.064399719,24,32811,2430,40
0.041099548,14,92346,4160,92
0.038100243,30,8080,415,33
0.094099998,30,76542,2600,12
0.180500031,45,39402,5891,44
0.01060009,18,26330,2430,32
0.026100159,43,36695,740,44
0.11689949,36,40509,2160,49
0.022799492,41,76711,2448,12
0.008099556,6,78216,7400,12
0.007200241,24,68847,22,56
0.021399498,17,23111,7264,32
0.182499886,21,84094,9183,95
0.02369976,38,37087,617,44
0.037500381,6,91764,1,92
0.081100464,24,85206,6555,95
0.041399956,44,14048,3969,36
0.031200409,24,60402,6631,46
0.016100883,38,78753,12901,12
0.03840065,20,59718,2855,76
0.077500343,29,80920,5620,95
0.107000351,24,43113,1446,49
0.044199944,11,44333,3763,64
0.025899887,13,77479,19916,12
0.023600578,40,29073,1792,45
0.045800209,33,45213,3250,49
0.027000427,16,11373,9015,20
0.058099747,30,76311,740,12
0.029700279,29,17331,1155,32
0.027500153,9,33026,11401,40
0.10779953,27,80026,545,95
0.020499229,77,92078,595,92
0.045500755,12,30087,1825,45
0.1583004,18,99218,410,76
0.069499969,8,91307,6432,92
0.004699707,29,14616,3876,36
0.068600655,26,46901,1912,49
0.049499512,12,25309,44,32
0.024399757,21,19610,2733,32
0.02120018,32,48316,1917,64
0.216100693,41,60614,2725,46
0.021600723,22,12901,60,36
0.102500916,22,81505,2424,95
0.024199486,26,77380,1440,12
0.005300522,32,10977,24,20
0.098599434,27,65301,3400,55
0.004500389,19,31314,345,45
0.03469944,15,80124,8331,95
0.067500114,50,27263,2640,45
0.028599739,43,28078,9815,45
0.071700096,53,61354,5259,46
0.060600281,29,62946,714,49
0.043000221,33,37055,411,44
0.181099892,46,30084,4363,45
0.015800476,18,79423,8215,12
0.027199745,15,10607,411,20
0.073299408,9,95678,920,86
0.098099709,33,56301,2954,56
0.01470089,24,49417,452,64
0.033699989,20,10314,2875,20
0.082300186,23,95687,2040,86
0.009699821,4,19702,724,33
0.044499397,16,74075,533,12
0.063300133,15,2891,143,36
0.019100189,31,19382,1115,33
0.020500183,26,89074,2631,92
0.012800217,21,15205,1940,32
0.149800301,18,6260,62,36
0.026399612,16,6854,360,36
0.007499695,11,33026,11401,40
0.071100235,40,90262,10930,92
0.064499855,30,22980,1725,32
0.095000267,23,90001,1401,92
0.024199486,30,19096,50,33
0.016400337,26,53027,35,56
0.148900032,43,85226,4030,95
0.00810051,125,30534,800,45
0.199699402,32,89148,5130,92
0.099200249,17,19138,5301,33
0.047200203,15,31061,2600,45
0.008000374,34,15061,3942,32
0.043700218,24,20613,15912,33
0.050798416,127,55104,1484,56
0.038100243,44,92071,9836,92
0.050900459,28,62305,5307,55
0.06499958,16,2920,286,36
0.05340004,29,45631,2145,49
0.105899811,24,76105,2912,12
0.069700241,16,46321,7971,46
0.006999969,29,77377,14257,12
0.222499847,13,80246,960,95
0.038100243,45,19711,326,33
0.027799606,26,30046,722,45
0.009200096,20,37042,1614,44
0.004799843,28,87110,6600,95
0.069700241,13,30066,50,45
0.044700623,15,68901,4103,56
0.020299911,18,33483,1532,40
0.058599472,24,33761,27001,40
0.028100014,21,43420,2200,64
0.008099556,30,67213,583,55
0.030799866,35,14624,1649,36
0.006099701,29,52002,555,55
0.040200233,12,32210,6733,40
0.035300255,28,77339,708,12
0.029700279,26,60450,257,46
0.007800102,46,6418,656,36
0.069699287,50,34684,33342,40
0.033099174,2,1844,184,36
0.013000488,27,37830,361,44
0.268099785,10,40216,3925,49
0.028900146,24,37343,5591,44
0.046999931,42,44266,2500,64
0.094399452,34,38464,2136,44
0.010000229,21,8807,752,20
0.051400185,9,67846,2204,55
0.052499771,23,77598,528,12
0.071900368,18,18504,1341,32
0.007299423,48,76182,8528,12
0.034199715,22,79925,6101,12
0.020799637,30,85015,1703,95
0.029500008,32,95407,750,86
0.078099251,24,35957,2200,44
0.029399872,15,27332,3294,45
0.066100121,6,74401,930,12
0.025000572,25,75211,3434,12
0.023300171,40,98387,20220,76
0.273900032,29,14624,1649,36
0.167200089,47,6825,2285,36
0.115599632,34,33823,2122,40
0.019999504,18,94132,3251,86
0.084700584,25,36092,4638,44
0.041999817,19,74063,430,12
0.247999191,4,41017,3455,49
0.097800255,27,89014,560,92
0.075900078,29,62095,662,55
0.270299911,38,2184,500,36
0.044699669,42,47374,3555,49
0.121100426,40,98003,34512,76
0.008399963,10,79121,7701,12
0.138600349,9,25438,33,33
0.051699638,11,72653,10,55
0.15019989,9,47546,3940,49
0.036200523,22,75218,11255,12
0.014500618,16,10710,2347,20
0.017199516,26,44111,3754,64
0.031900406,16,70570,1723,44
0.013899803,20,63113,3627,55
0.067199707,17,18702,3530,32
0.068099976,29,21704,7264,33
0.027000427,29,77706,6155,12
0.020799637,31,98003,1933,76
0.018000603,14,30092,5165,45
0.037799835,21,32765,1255,40
0.006700516,31,44446,5555,64
0.040300369,27,40243,13006,49
0.041899681,39,43219,3858,64
0.004700661,19,10451,660,20
0.071399689,26,77396,4830,12
0.044400215,63,45133,720,49
0.021900177,17,31061,2600,45
0.037999153,31,45459,6226,49
0.058099747,27,29108,2814,45
0.05589962,34,46013,4219,49
0.182800293,15,8360,3849,33
0.015000343,16,33462,1750,40
0.078000069,20,20110,9534,33
0.020600319,11,92055,20845,92
0.023300171,22,11932,2044,20
0.286399841,11,33511,1264,40
0.044499397,23,6705,945,36
0.059700012,24,44035,249,64
0.072799683,43,75010,1001,12
0.052499771,31,35968,1906,44
0.054100037,36,93657,775,86
0.023300171,19,61822,2517,46
0.049700737,22,93455,2204,86
0.321899414,30,78586,1145,12
0.058600426,38,37066,1025,44
0.142800331,4,10040,144,20
0.017700195,24,77380,1201,12
0.03690052,8,40831,2370,49
0.023300171,16,91942,5454,92
0.037799835,12,23005,131,32
0.181399345,21,72758,2203,55
0.036100388,43,95832,1441,86
0.011900902,25,51106,4400,55
0.008899689,16,80226,355,95
0.03579998,39,19114,3292,33
0.21119976,10,55430,6068,56
0.058899879,29,7080,4959,20
0.099699974,29,60585,12748,46
0.025000572,15,34759,1090,40
0.3168993,27,78216,7400,12
0.033399582,30,75075,1025,12
0.045000076,27,91104,1253,92
0.06360054,26,55124,15465,56
0.061300278,47,37821,146,44
0.006999969,54,11572,3163,20
0.016299248,28,91977,8626,92
0.031700134,10,22485,16418,32
0.050299644,35,8550,651,20
0.027799606,17,53224,8655,56
0.091400146,22,16803,1649,32
0.006899834,36,10003,32,20
0.028400421,18,45424,7746,49
0.031899452,14,40701,104,49
0.031700134,16,28805,129,45
0.031399727,31,70062,2705,44
0.040299416,14,31503,2461,45
0.036399841,46,33030,927,40
0.012800217,44,93906,638,86
0.015299797,40,71105,7141,44
0.016400337,44,76039,1301,12
0.054499626,6,77904,8902,12
0.075000763,17,39120,352,44
0.062700272,22,46563,2291,49
0.029500008,25,43017,6083,64
0.044199944,36,32225,11900,40
0.127200127,20,60652,7945,46
0.011099815,24,97140,21155,76
0.072199821,30,46131,2179,49
0.056699753,43,54868,2701,56
0.039699554,22,37771,875,44
0.055600166,3,34711,2670,40
0.029700279,32,29730,526,45
0.112799644,24,80538,1389,95
0.014400482,3,20817,7101,33
0.013799667,29,18976,1661,33
0.020000458,32,58701,401,56
0.15719986,34,12010,4930,36
0.018899918,18,29631,1067,45
0.038000107,9,42754,1903,49
0.056099892,17,58504,653,56
0.016699791,24,74135,4107,12
0.066300392,31,27707,3415,45
0.049099922,24,91702,828,92
0.011899948,26,28211,310,45
0.062799454,18,89139,4150,92
0.031099319,26,48336,30042,64
0.064499855,12,22407,5711,32
0.033299446,38,55430,6068,56
0.007800102,35,78521,2821,12
0.018899918,21,29505,2108,45
0.04529953,31,6385,167,36
0.093800545,59,90023,3476,92
0.020599365,43,75287,18352,12
0.045900345,28,75019,171,12
0.038399696,35,30542,5857,45
0.044699669,32,17866,3301,32
0.007699966,41,22630,135,32
0.011099815,17,27317,995,45
0.016699791,22,44212,1418,64
0.071700096,21,45245,4394,49
0.031100273,16,99037,509,76
0.032499313,32,57110,5615,56
0.119400024,37,43701,3934,64
0.028400421,37,44333,3763,64
0.070899963,33,33913,10021,40
0.015000343,14,95758,7717,86
0.08769989,41,53545,2500,56
0.048599243,24,43113,1446,49
0.026100159,32,14845,1623,36
0.070299149,15,78234,2831,12
0.030799866,30,48197,2423,64
0.073400497,65,60435,2812,46
0.014400482,47,34947,5214,40
0.018099785,23,74006,2350,12
0.01859951,43,50266,101,55
0.05340004,41,48187,42645,64
0.055600166,26,6810,30,36
0.015600204,51,27609,4154,45
0.035500526,21,14843,1012,36
0.015800476,8,87507,3777,95
0.086999893,18,11217,139,20
0.093600273,40,53217,5660,56
0.052200317,15,49783,4250,64
0.026900291,31,76133,3504,12
0.01970005,28,30341,1841,45
0.019399643,38,92117,3952,92
0.075200081,8,24073,120,32
0.092199326,26,19061,653,33
0.202199936,16,1701,400,36
0.010000229,42,75605,409,12
0.026899338,18,55330,18033,56
0.033899307,61,64850,3201,55
0.012800217,31,61613,2200,46
0.01970005,9,75503,117,55
0.032700539,24,10598,650,20
0.035599709,18,29307,200,45
0.052000046,43,78413,6418,12
0.058899879,65,48823,641,64
0.054200172,18,49525,2107,64
0.04640007,21,34207,1127,40
0.068900108,8,7112,467,20
0.045499802,32,77077,11807,12
0.013899803,19,41056,219,49
0.048699379,39,2842,288,36
0.050499916,21,4074,200,36
0.013600349,45,76048,403,12
0.077199936,35,67501,1513,55
0.052499771,22,15237,260,32
0.050899506,11,92867,1715,92
0.011400223,29,95054,3914,86
0.008900642,36,92821,2515,92
0.078399658,32,19335,40,33
0.049200058,61,19149,6406,33
0.010300636,24,43506,1243,64
0.028900146,37,10977,24,20
0.033699989,12,84120,3630,95
0.004099846,13,11932,2044,20
0.060800552,33,19711,326,33
0.110799789,18,40517,125,49
0.037199974,34,7027,300,20
0.016599655,7,23604,1386,32
