ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
10,2017,3,7,CNTRL,PEN,4
33,2016,9,18,CNTRL,CKG,49
26,2014,9,17,CNTRL,SFO,7
8,2017,6,5,CNTRL,SIN,6
8,2018,1,18,CNTRL,CKG,186
27,2015,11,18,CNTRL,CKG,75
7,2018,2,18,CNTRL,CKG,176
16,2014,10,18,CNTRL,CKG,91
8,2014,12,17,CNTRL,HOU,51
8,2017,12,17,CNTRL,HOU,11
8,2014,12,17,CNTRL,HOU,35
8,2016,8,7,CNTRL,CTU,30
7,2014,8,7,CNTRL,PEN,3
13,2016,6,5,CNTRL,SDF,496
35,2018,2,18,CNTRL,CKG,33
16,2018,1,5,CNTRL,SHA,4
7,2016,3,5,CNTRL,SHE,90
7,2015,12,5,CNTRL,AMS,4
8,2017,7,5,CNTRL,SHA,11
12,2014,8,5,CNTRL,SHE,3000
20,2017,3,17,CNTRL,ELP,13
8,2014,11,5,CNTRL,AMS,46
15,2014,10,18,CNTRL,CKG,92
15,2016,3,17,CNTRL,HOU,7
12,2015,3,18,CNTRL,KUB,24
14,2017,1,7,CNTRL,MKC,7
12,2015,5,18,CNTRL,CKG,95
11,2016,8,17,CNTRL,HOU,15
66,2015,9,18,CNTRL,HKG,1
8,2016,4,18,CNTRL,ELP,110
10,2016,10,5,CNTRL,SDF,2
9,2016,3,17,CNTRL,ELP,289
12,2017,5,5,CNTRL,SIN,2
7,2015,5,7,CNTRL,TPE,6
14,2016,5,7,CNTRL,YYZ,9
7,2016,1,5,CNTRL,SDF,4
11,2015,7,9,CNTRL,SGN,14658
11,2017,7,18,CNTRL,CKG,132
19,2014,8,17,CNTRL,HOU,9
19,2016,7,17,CNTRL,ELP,60
27,2017,5,17,CNTRL,ELP,31
10,2015,2,7,CNTRL,SAN,661
10,2016,4,7,CNTRL,TPE,1
13,2015,12,18,CNTRL,CKG,107
27,2016,8,5,CNTRL,SHA,3
7,2015,12,17,CNTRL,HOU,71
23,2018,1,17,CNTRL,HOU,5
9,2014,9,17,CNTRL,PRG,1
17,2017,3,18,CNTRL,CKG,99
8,2017,6,17,CNTRL,ELP,99
18,2016,11,17,CNTRL,HOU,6
7,2016,11,5,CNTRL,MIL,240
8,2014,9,5,CNTRL,AMS,77
8,2017,3,17,CNTRL,HOU,15
11,2014,8,17,CNTRL,HOU,2
16,2015,11,18,CNTRL,CKG,85
55,2016,6,18,CNTRL,CKG,31
14,2016,6,17,CNTRL,HOU,10
10,2014,8,17,CNTRL,HOU,4
8,2017,7,17,CNTRL,ELP,97
21,2015,1,17,CNTRL,HOU,22
8,2016,5,5,CNTRL,SIN,4
14,2016,12,5,CNTRL,SHA,1
19,2016,10,18,CNTRL,CKG,77
7,2017,12,7,CNTRL,YYZ,1
11,2014,9,18,CNTRL,CKG,92
10,2015,7,18,CNTRL,KUB,89
7,2015,10,7,CNTRL,TPE,12
10,2015,9,5,CNTRL,SDF,496
7,2017,3,5,CNTRL,SDF,9
10,2016,8,18,CNTRL,CKG,92
7,2015,4,5,CNTRL,SDF,485
8,2016,11,17,CNTRL,ELP,53
7,2015,7,9,CNTRL,EWR,8695
24,2015,3,18,CNTRL,CKG,90
9,2015,3,5,CNTRL,AMS,4
18,2017,12,5,CNTRL,SHA,5
7,2017,7,18,CNTRL,CKG,556
10,2015,7,18,CNTRL,CKG,98
8,2016,6,18,CNTRL,CKG,140
11,2016,7,17,CNTRL,HOU,8
22,2017,10,18,CNTRL,CKG,93
16,2014,10,3,CNTRL,ONT,15
10,2017,12,18,CNTRL,CKG,291
19,2015,9,18,CNTRL,CKG,65
7,2015,6,5,CNTRL,SHE,1
13,2017,9,18,CNTRL,KUB,40
19,2014,10,17,CNTRL,HOU,11
8,2017,9,18,CNTRL,CKG,181
9,2016,3,5,CNTRL,SHE,3000
17,2016,3,5,CNTRL,SDF,496
7,2015,12,18,CNTRL,CKG,119
9,2016,4,18,CNTRL,ELP,207
18,2017,2,18,CNTRL,KUB,5
7,2016,6,7,CNTRL,CTU,10
15,2016,6,18,CNTRL,CKG,14
7,2015,1,4,CNTRL,TSN,1
14,2016,2,5,CNTRL,AMS,1
13,2016,7,18,CNTRL,CKG,15
50,2016,4,18,CNTRL,CKG,5
7,2017,1,17,CNTRL,ELP,417
17,2018,1,18,CNTRL,CKG,71
13,2017,6,17,CNTRL,ELP,62
8,2014,9,7,CNTRL,TPE,4
12,2018,1,4,CNTRL,IND,287
35,2016,3,17,CNTRL,HOU,5
29,2017,2,17,CNTRL,ELP,51
7,2017,5,3,CNTRL,MEM,4
7,2018,1,7,CNTRL,TPE,7
14,2014,10,5,CNTRL,SDF,606
10,2016,3,7,CNTRL,PHX,9
19,2015,11,17,CNTRL,SIN,1
16,2015,4,18,CNTRL,CKG,59
8,2016,4,3,CNTRL,ONT,49
18,2016,8,17,CNTRL,ELP,62
33,2017,4,5,CNTRL,SHA,5
11,2014,8,7,CNTRL,SEA,243
15,2016,2,17,CNTRL,HOU,2
8,2014,11,17,CNTRL,HOU,24
10,2017,7,5,CNTRL,SIN,4
8,2015,3,18,CNTRL,CKG,107
8,2014,11,18,CNTRL,CKG,73
9,2015,2,7,CNTRL,PHX,529
9,2015,5,5,CNTRL,AMS,3
18,2014,11,7,CNTRL,PHX,2
52,2014,12,18,CNTRL,KUB,6
19,2017,6,17,CNTRL,ELP,31
7,2014,12,4,CNTRL,MTY,10050
8,2017,7,17,CNTRL,ELP,190
10,2017,10,18,CNTRL,CKG,98
9,2016,3,17,CNTRL,HOU,9
11,2016,10,17,CNTRL,ELP,64
23,2017,6,18,CNTRL,CKG,20
9,2017,1,18,CNTRL,CKG,81
12,2014,12,17,CNTRL,HOU,57
9,2017,2,5,CNTRL,SDF,7
10,2014,11,18,CNTRL,CKG,237
32,2017,12,18,CNTRL,CKG,44
8,2016,9,3,CNTRL,ONT,11
32,2016,9,17,CNTRL,HOU,4
40,2016,9,5,CNTRL,SIN,3
32,2015,6,17,CNTRL,HOU,13
16,2015,7,7,CNTRL,SAN,331
18,2015,1,17,CNTRL,HOU,18
24,2016,8,9,CNTRL,BOS,8421
7,2014,10,7,CNTRL,SIN,2
7,2017,1,17,CNTRL,ELP,425
8,2016,9,7,CNTRL,YYZ,9
8,2017,7,5,CNTRL,KUB,1
8,2015,10,3,CNTRL,ONT,18
7,2015,8,7,CNTRL,YYZ,9
11,2016,8,3,CNTRL,ONT,11
7,2016,12,17,CNTRL,HOU,18
13,2014,10,18,CNTRL,CKG,67
13,2014,12,5,CNTRL,SIN,1
17,2015,3,18,CNTRL,CKG,37
10,2017,10,17,CNTRL,HOU,9
18,2015,7,5,CNTRL,SHE,3000
7,2015,12,17,CNTRL,HOU,4
7,2015,12,18,CNTRL,CKG,211
27,2017,12,18,CNTRL,CKG,78
11,2014,8,5,CNTRL,SDF,7
9,2015,8,5,CNTRL,AMS,7
8,2017,8,18,CNTRL,CKG,130
12,2015,12,18,CNTRL,HKG,9
10,2016,5,3,CNTRL,ONT,2
13,2016,11,5,CNTRL,SIN,2
11,2016,7,18,CNTRL,CKG,102
14,2016,2,7,CNTRL,YYZ,2
20,2017,5,5,CNTRL,SHA,3
7,2015,4,17,CNTRL,HOU,73
21,2017,4,5,CNTRL,SIN,1
41,2016,5,17,CNTRL,HOU,5
9,2016,10,17,CNTRL,ELP,165
7,2016,6,7,CNTRL,PEN,3
9,2017,1,18,CNTRL,CKG,109
10,2015,3,7,CNTRL,PHX,9
8,2014,10,5,CNTRL,AMS,77
7,2014,11,5,CNTRL,SDF,9
10,2016,5,3,CNTRL,ONT,20
7,2017,3,17,CNTRL,ELP,201
8,2015,2,18,CNTRL,CKG,82
9,2015,5,5,CNTRL,AMS,4
9,2015,10,17,CNTRL,HOU,26
8,2015,7,7,CNTRL,SAN,992
42,2017,4,18,CNTRL,CKG,35
11,2015,8,5,CNTRL,SDF,606
7,2016,1,17,CNTRL,HOU,75
7,2016,12,3,CNTRL,MEM,4
8,2015,5,7,CNTRL,SAN,342
48,2017,8,18,CNTRL,CKG,46
11,2014,12,18,CNTRL,CKG,285
9,2015,11,17,CNTRL,SIN,2
10,2016,10,5,CNTRL,SIN,3
8,2016,3,3,CNTRL,ONT,7
8,2017,4,18,CNTRL,HKG,7
7,2014,9,8,CNTRL,ORD,176
35,2016,9,7,CNTRL,YYZ,2
19,2016,9,18,CNTRL,KUB,30
10,2015,6,5,CNTRL,SIN,3
22,2014,12,18,CNTRL,CKG,59
9,2017,6,5,CNTRL,SDF,496
8,2016,5,9,CNTRL,BOS,1
17,2015,10,18,CNTRL,CKG,15
9,2015,7,18,CNTRL,CKG,164
19,2016,12,18,CNTRL,CKG,51
8,2015,10,7,CNTRL,PHX,4
7,2017,10,5,CNTRL,SHA,11
12,2017,10,5,CNTRL,SHA,9
16,2016,8,5,CNTRL,AMS,1
7,2017,11,17,CNTRL,SIN,39
7,2015,6,8,CNTRL,ORD,2
7,2017,9,8,CNTRL,ORD,176
17,2016,10,17,CNTRL,ELP,49
27,2017,3,5,CNTRL,SIN,1
7,2015,8,7,CNTRL,YYZ,26
7,2017,2,17,CNTRL,HOU,32
10,2017,11,7,CNTRL,PEN,1
9,2015,7,7,CNTRL,BUF,2756
25,2015,9,17,CNTRL,HOU,13
7,2016,6,3,CNTRL,ONT,2
7,2015,12,18,CNTRL,HKG,36
17,2017,1,5,CNTRL,SIN,1
22,2017,4,18,CNTRL,CKG,41
8,2018,2,5,CNTRL,SDF,2
7,2017,9,18,CNTRL,CKG,116
13,2017,11,18,CNTRL,CKG,173
13,2015,12,5,CNTRL,SIN,4
7,2017,7,5,CNTRL,SDF,13
8,2017,8,5,CNTRL,KUB,11
12,2017,6,17,CNTRL,ELP,172
7,2016,4,7,CNTRL,CTU,10
8,2015,11,7,CNTRL,PEN,1
9,2017,6,7,CNTRL,YYZ,2
33,2014,12,5,CNTRL,AMS,1
17,2015,7,3,CNTRL,STL,13605
11,2015,6,17,CNTRL,HOU,44
10,2015,8,17,CNTRL,HOU,40
8,2016,2,17,CNTRL,SIN,1
9,2015,1,7,CNTRL,SAN,794
8,2017,7,17,CNTRL,ELP,64
12,2015,10,18,CNTRL,CKG,40
8,2017,10,7,CNTRL,PHX,7
10,2017,5,18,CNTRL,CKG,166
8,2014,9,5,CNTRL,SDF,2
24,2017,11,18,CNTRL,CKG,53
20,2017,7,5,CNTRL,SHA,4
19,2017,2,18,CNTRL,CKG,64
13,2015,7,5,CNTRL,SIN,2
8,2014,11,18,CNTRL,KUB,167
7,2015,9,7,CNTRL,TPE,1
17,2017,12,18,CNTRL,CKG,97
13,2014,10,5,CNTRL,SIN,1
8,2016,3,18,CNTRL,CKG,101
10,2016,12,17,CNTRL,ELP,185
10,2017,2,18,CNTRL,CKG,129
16,2016,10,18,CNTRL,CKG,126
9,2015,12,17,CNTRL,HOU,20
33,2017,4,18,CNTRL,CKG,28
16,2014,9,18,CNTRL,CKG,74
9,2015,1,7,CNTRL,YYZ,4
7,2017,6,3,CNTRL,ONT,1
8,2015,11,18,CNTRL,CKG,140
13,2016,8,7,CNTRL,PEN,1
35,2016,12,5,CNTRL,SIN,3
7,2016,8,5,CNTRL,SDF,745
19,2015,2,5,CNTRL,AMS,1
10,2017,7,18,CNTRL,CKG,21
12,2017,6,18,CNTRL,CKG,82
10,2016,3,5,CNTRL,SIN,7
9,2016,1,18,CNTRL,CKG,105
7,2015,12,5,CNTRL,AMS,15
9,2017,10,17,CNTRL,HOU,11
11,2015,3,18,CNTRL,CKG,141
17,2015,5,17,CNTRL,HOU,1
7,2016,12,17,CNTRL,ELP,31
169,2016,5,17,CNTRL,SFO,2
20,2016,4,18,CNTRL,CKG,39
7,2015,9,5,CNTRL,SHE,88
7,2016,7,17,CNTRL,HOU,4
16,2015,7,18,CNTRL,CKG,58
10,2017,5,17,CNTRL,ELP,64
21,2015,8,5,CNTRL,AMS,2
8,2015,8,5,CNTRL,SIN,7
12,2016,3,3,CNTRL,BOS,4
9,2017,3,5,CNTRL,SHE,200
8,2017,12,10,CNTRL,MEX,98036
12,2017,11,18,CNTRL,CKG,148
14,2016,10,17,CNTRL,ELP,57
31,2014,8,17,CNTRL,SFO,4
12,2017,1,7,CNTRL,TPE,1
9,2015,9,5,CNTRL,SIN,2
10,2014,10,18,CNTRL,CKG,110
10,2016,4,18,CNTRL,ELP,176
8,2017,6,17,CNTRL,ELP,313
12,2014,9,5,CNTRL,AMS,7
12,2014,12,17,CNTRL,HOU,154
15,2018,1,7,CNTRL,PEN,1
8,2017,4,17,CNTRL,ELP,24
7,2017,2,7,CNTRL,YYZ,18
9,2016,2,5,CNTRL,SDF,7
9,2015,2,18,CNTRL,CKG,30
7,2015,3,9,CNTRL,SZX,13965
9,2017,1,7,CNTRL,MKC,11
7,2017,3,18,CNTRL,CKG,133
16,2014,9,17,CNTRL,HOU,33
9,2017,1,4,CNTRL,SIN,1650
22,2017,1,17,CNTRL,HOU,6
51,2015,9,17,CNTRL,HOU,7
7,2017,9,17,CNTRL,HOU,9
20,2014,9,17,CNTRL,HOU,15
9,2016,3,5,CNTRL,SIN,3
8,2015,8,9,CNTRL,SZX,14465
9,2015,9,5,CNTRL,AMS,8
9,2017,7,17,CNTRL,ELP,55
10,2017,9,5,CNTRL,SIN,7
8,2017,12,17,CNTRL,SIN,35
8,2017,11,5,CNTRL,SHA,9
8,2017,1,18,CNTRL,CKG,102
10,2017,3,7,CNTRL,YYZ,4
21,2016,8,17,CNTRL,HOU,6
21,2015,3,17,CNTRL,HOU,24
14,2016,7,7,CNTRL,MKC,4
41,2016,12,17,CNTRL,ELP,11
41,2016,12,18,CNTRL,CKG,6
31,2016,2,17,CNTRL,HOU,11
7,2016,6,17,CNTRL,ELP,150
11,2016,5,17,CNTRL,ELP,234
7,2016,5,17,CNTRL,ELP,267
7,2016,4,3,CNTRL,ONT,9
130,2017,2,17,CNTRL,HOU,1
11,2017,3,18,CNTRL,KUB,57
8,2015,5,17,CNTRL,HKG,2
11,2016,8,18,CNTRL,KUB,41
11,2017,1,17,CNTRL,ELP,287
35,2017,4,17,CNTRL,HOU,4
12,2014,8,5,CNTRL,AMS,2
12,2014,10,5,CNTRL,AMS,7
14,2017,5,17,CNTRL,ELP,20
9,2015,6,17,CNTRL,SFO,11
43,2016,8,17,CNTRL,HOU,4
8,2017,1,17,CNTRL,ELP,22
9,2016,1,17,CNTRL,HOU,2
7,2017,6,18,CNTRL,CKG,244
12,2014,10,7,CNTRL,PHX,7
9,2017,8,17,CNTRL,HOU,12
10,2016,12,7,CNTRL,PEN,2
7,2017,7,7,CNTRL,TPE,1
113,2017,6,18,CNTRL,CKG,25
8,2016,7,17,CNTRL,HOU,18
16,2015,5,17,CNTRL,HOU,13
8,2016,10,17,CNTRL,ELP,9
25,2017,1,17,CNTRL,ELP,4
7,2016,2,7,CNTRL,TPE,1
7,2015,7,17,CNTRL,HOU,88
7,2015,11,18,CNTRL,KUB,48
9,2017,7,17,CNTRL,ELP,170
19,2015,12,7,CNTRL,YYZ,9
8,2017,1,5,CNTRL,SHE,3000
23,2015,6,18,CNTRL,CKG,52
14,2017,2,17,CNTRL,ELP,77
7,2016,10,17,CNTRL,ELP,4
7,2016,2,18,CNTRL,CKG,129
7,2015,9,5,CNTRL,SIN,4
10,2015,12,18,CNTRL,CKG,10
8,2014,12,7,CNTRL,SIN,1
10,2014,12,7,CNTRL,YYZ,4
31,2017,5,17,CNTRL,HOU,4
17,2015,4,5,CNTRL,AMS,3
9,2016,8,17,CNTRL,HOU,8
7,2016,11,18,CNTRL,CKG,244
18,2015,7,17,CNTRL,HOU,26
8,2014,9,5,CNTRL,SDF,606
14,2016,2,9,CNTRL,BOS,3797
13,2017,4,7,CNTRL,YYZ,9
13,2015,7,17,CNTRL,HOU,40
12,2015,11,18,CNTRL,CKG,11
7,2014,9,5,CNTRL,AMS,75
7,2016,6,5,CNTRL,PHX,1232
24,2014,12,18,CNTRL,CKG,101
8,2016,9,17,CNTRL,HOU,14
8,2016,2,18,CNTRL,CKG,93
14,2017,7,17,CNTRL,ELP,49
10,2017,2,18,CNTRL,CKG,109
7,2017,1,5,CNTRL,SHA,9
16,2017,2,5,CNTRL,SHA,5
9,2017,6,17,CNTRL,ELP,97
15,2016,3,18,CNTRL,CKG,94
17,2016,4,5,CNTRL,SDF,496
7,2016,9,7,CNTRL,CTU,30
13,2015,1,5,CNTRL,AMS,2
7,2016,2,18,CNTRL,CKG,121
7,2016,4,5,CNTRL,SHE,200
7,2014,12,7,CNTRL,SIN,7
19,2017,4,17,CNTRL,ELP,68
9,2014,9,17,CNTRL,HOU,55
9,2016,4,17,CNTRL,SFO,4
30,2018,1,18,CNTRL,CKG,8
15,2017,7,17,CNTRL,HOU,8
24,2014,9,17,CNTRL,HOU,11
10,2015,8,3,CNTRL,MEM,4
15,2015,12,18,CNTRL,CKG,54
16,2017,4,18,CNTRL,CKG,89
10,2017,12,4,CNTRL,MTY,10050
9,2016,11,5,CNTRL,SHA,8
240,2017,12,17,CNTRL,HOU,1
11,2017,12,5,CNTRL,SHA,13
21,2018,2,17,CNTRL,HOU,5
14,2015,1,17,CNTRL,PRG,1
8,2016,8,7,CNTRL,TPE,4
8,2015,5,3,CNTRL,ONT,11
7,2015,8,18,CNTRL,CKG,170
8,2015,6,7,CNTRL,SAN,209
11,2016,1,7,CNTRL,PHX,2
8,2016,12,17,CNTRL,ELP,187
8,2016,4,5,CNTRL,MAA,157
25,2017,6,17,CNTRL,HOU,6
8,2017,8,17,CNTRL,ELP,183
15,2014,11,7,CNTRL,SAN,331
15,2016,10,17,CNTRL,ELP,46
10,2014,9,7,CNTRL,PEN,2
13,2017,1,17,CNTRL,ELP,194
10,2016,6,18,CNTRL,CKG,99
9,2016,1,7,CNTRL,YYZ,9
70,2014,12,17,CNTRL,SFO,4
20,2016,10,18,CNTRL,CKG,13
17,2016,5,17,CNTRL,ELP,64
50,2016,11,5,CNTRL,SHA,4
7,2017,7,5,CNTRL,SIN,3
8,2015,3,5,CNTRL,SHE,86
7,2017,5,18,CNTRL,CKG,159
12,2015,7,18,CNTRL,KUB,74
12,2015,2,17,CNTRL,HOU,66
25,2016,1,17,CNTRL,SFO,4
17,2014,8,5,CNTRL,SDF,496
18,2016,12,7,CNTRL,YYZ,2
7,2015,4,5,CNTRL,SDF,11
9,2016,3,17,CNTRL,SFO,9
13,2015,10,18,CNTRL,CKG,8
7,2015,4,7,CNTRL,SEA,198
10,2017,2,17,CNTRL,HOU,11
48,2015,11,17,CNTRL,HOU,7
29,2016,11,18,CNTRL,CKG,75
9,2016,5,17,CNTRL,ELP,123
11,2016,5,5,CNTRL,SDF,22
22,2018,2,10,CNTRL,MEX,98037
11,2017,2,17,CNTRL,HOU,7
13,2016,5,5,CNTRL,SHE,92
23,2017,11,17,CNTRL,HOU,6
41,2017,12,18,CNTRL,CKG,27
23,2017,11,5,CNTRL,AMS,1
7,2017,1,17,CNTRL,SFO,13
7,2014,9,5,CNTRL,SHE,91
7,2017,5,17,CNTRL,ELP,148
13,2015,8,9,CNTRL,SEL,11342
154,2016,6,17,CNTRL,HOU,1
7,2015,1,5,CNTRL,SDF,2
8,2014,11,18,CNTRL,CKG,156
9,2017,10,18,CNTRL,CKG,105
8,2015,8,3,CNTRL,ONT,15
10,2016,7,9,CNTRL,SGN,12781
13,2017,12,5,CNTRL,SHA,4
193,2018,1,17,CNTRL,HOU,1
13,2015,11,5,CNTRL,SHE,3000
22,2017,1,18,CNTRL,CKG,15
7,2018,1,5,CNTRL,SHA,8
12,2017,3,17,CNTRL,ELP,31
9,2016,2,3,CNTRL,ONT,49
9,2017,6,8,CNTRL,SLC,77
13,2018,1,7,CNTRL,TPE,1
19,2014,9,17,CNTRL,HOU,18
8,2015,7,7,CNTRL,PEN,2
23,2014,9,7,CNTRL,SAN,342
11,2014,9,5,CNTRL,SIN,3
16,2015,6,18,CNTRL,CKG,114
7,2016,7,18,CNTRL,CKG,214
18,2016,3,18,CNTRL,CKG,83
7,2014,12,17,CNTRL,HOU,198
26,2017,10,18,CNTRL,CKG,70
11,2017,7,18,CNTRL,CKG,161
34,2016,11,5,CNTRL,SIN,1
7,2016,5,9,CNTRL,DLC,10612
28,2018,1,5,CNTRL,SHA,12
15,2016,5,5,CNTRL,AMS,1
31,2016,3,18,CNTRL,CKG,58
9,2017,7,18,CNTRL,CKG,231
51,2017,8,17,CNTRL,ELP,7
13,2014,10,18,CNTRL,CKG,106
17,2016,4,7,CNTRL,YYZ,2
7,2017,11,7,CNTRL,PEN,2
7,2018,1,5,CNTRL,SIN,10
7,2016,1,18,CNTRL,CKG,173
12,2015,1,5,CNTRL,SIN,3
10,2016,2,7,CNTRL,TPE,4
13,2016,2,5,CNTRL,AMS,2
26,2016,1,18,CNTRL,CKG,43
7,2017,5,17,CNTRL,ELP,51
7,2015,5,7,CNTRL,YYZ,4
9,2015,9,17,CNTRL,SFO,13
7,2015,5,7,CNTRL,YYZ,2
25,2018,1,10,CNTRL,MEX,98037
18,2016,4,5,CNTRL,SIN,1
11,2014,10,7,CNTRL,PHX,9
8,2017,12,7,CNTRL,SIN,7
7,2014,9,5,CNTRL,SDF,35
76,2017,7,17,CNTRL,HOU,2
11,2015,4,7,CNTRL,PHX,507
7,2017,3,5,CNTRL,SDF,66
8,2017,3,17,CNTRL,ELP,99
7,2016,5,9,CNTRL,SGN,12478
9,2016,2,17,CNTRL,BUD,7
7,2014,9,3,CNTRL,ATL,4
24,2015,1,17,CNTRL,SIN,1
13,2016,1,17,CNTRL,HOU,33
18,2017,1,5,CNTRL,SIN,3
9,2018,2,5,CNTRL,SIN,16
30,2017,7,18,CNTRL,CKG,9
9,2015,10,17,CNTRL,ELP,317
10,2016,11,17,CNTRL,ELP,247
7,2015,4,5,CNTRL,SDF,595
7,2017,8,17,CNTRL,ELP,174
11,2014,9,5,CNTRL,SIN,1
11,2018,2,18,CNTRL,CKG,74
11,2017,6,18,CNTRL,CKG,111
8,2015,6,5,CNTRL,SDF,728
10,2016,5,7,CNTRL,TPE,1
7,2015,1,8,CNTRL,ORD,159
13,2016,2,7,CNTRL,YYZ,9
8,2016,3,17,CNTRL,HOU,27
10,2016,1,5,CNTRL,SIN,3
12,2015,7,5,CNTRL,SDF,728
16,2015,4,18,CNTRL,CKG,112
7,2016,11,17,CNTRL,ELP,82
11,2014,9,5,CNTRL,AMS,60
26,2017,3,18,CNTRL,CKG,41
7,2015,8,7,CNTRL,TPE,1
10,2014,12,3,CNTRL,ONT,11
10,2015,11,18,CNTRL,CKG,77
14,2014,10,17,CNTRL,PRG,1
14,2015,6,5,CNTRL,SHE,1700
15,2015,5,5,CNTRL,AMS,2
13,2016,2,17,CNTRL,SFO,18
47,2017,6,18,CNTRL,CKG,24
7,2015,10,7,CNTRL,TPE,6
13,2016,8,5,CNTRL,SIN,4
13,2015,4,17,CNTRL,HOU,132
11,2015,2,5,CNTRL,SDF,496
8,2016,10,17,CNTRL,ELP,198
18,2017,1,17,CNTRL,ELP,51
12,2016,6,17,CNTRL,ELP,51
8,2017,6,7,CNTRL,PEN,3
21,2016,8,18,CNTRL,KUB,29
25,2017,11,5,CNTRL,SIN,1
7,2015,6,8,CNTRL,ORD,212
8,2014,9,3,CNTRL,ONT,11
31,2015,12,17,CNTRL,SFO,4
10,2017,6,5,CNTRL,SHA,7
73,2017,3,18,CNTRL,CKG,33
8,2016,11,8,CNTRL,ORD,159
9,2017,10,18,CNTRL,HKG,2
10,2016,4,17,CNTRL,HOU,26
9,2018,1,5,CNTRL,SIN,3
8,2016,3,5,CNTRL,SDF,13
9,2015,3,3,CNTRL,ONT,11
8,2014,11,18,CNTRL,CKG,115
8,2015,10,3,CNTRL,ONT,4
7,2016,11,5,CNTRL,SDF,578
12,2015,10,5,CNTRL,SDF,485
19,2017,8,5,CNTRL,SIN,3
9,2014,8,17,CNTRL,PRG,7
7,2015,7,7,CNTRL,TPE,1
33,2014,10,3,CNTRL,ONT,4
